Loci	mef_0	mef_1	mef_2
1110001J03Rik_mef	0.176995	0.815503	0.00750184
1110001A07Rik_mef	0.000513106	0.992818	0.00666935
11-Sep_mef	1.3804e-06	0.810335	0.189664
10-Sep_mef	0.165001	0.834956	4.28311e-05
1-Sep_mef	0.910064	0.0899357	1.63149e-08
0910001L09Rik_mef	6.8087e-07	0.199852	0.800147
0710008K08Rik_mef	1.27852e-06	0.52701	0.472988
0710007G10Rik_mef	0.0309376	0.96902	4.24486e-05
0610040J01Rik_mef	0.412405	0.58759	4.67229e-06
0610038F07Rik_mef	9.07708e-06	0.973461	0.0265302
0610038D11Rik_mef	0.985972	0.0140275	5.38514e-09
0610037P05Rik_mef	2.34633e-06	0.390149	0.609849
0610037L13Rik_mef	0.0913834	0.907448	0.00116844
0610013E23Rik_mef	0.000205151	0.993079	0.00671602
0610012D17Rik_mef	0.00828135	0.991517	0.00020123
0610011L14Rik_mef	0.790771	0.209222	7.05308e-06
0610011F06Rik_mef	0.00197718	0.976979	0.0210439
0610010O12Rik_mef	0.00410506	0.894594	0.1013
0610010K14Rik_mef	0.323233	0.676448	0.000319798
0610010K06Rik_mef	1.19132e-06	0.494197	0.505802
0610010F05Rik_mef	0.00383577	0.941366	0.0547983
0610010E21Rik_mef	5.44936e-05	0.976782	0.0231634
0610009O20Rik_mef	0.51241	0.487516	7.34623e-05
0610009O03Rik_mef	0.0016619	0.996962	0.00137658
0610009K11Rik_mef	0.195898	0.80408	2.26255e-05
0610007L01Rik_mef	1.32307e-05	0.598011	0.401976
0610007C21Rik_mef	0.00213643	0.771238	0.226626
0610006I08Rik_mef	7.66864e-05	0.985515	0.0144084
rp9_mef	4.41916e-08	0.09721	0.90279
l7Rn6_mef	1.03782e-06	0.421942	0.578057
Zzz3_mef	0.000744259	0.945449	0.0538063
Zwilch_mef	0.020129	0.968588	0.0112833
Zscan10_mef	0.913414	0.0865849	7.10169e-07
Zranb2_mef	1.24965e-08	0.072266	0.927734
Znrd1_mef	4.82211e-05	0.780722	0.21923
Znhit3_mef	0.00388995	0.971037	0.025073
Znhit1_mef	1.02129e-06	0.0404815	0.959517
Zmym1_mef	0.00916131	0.977667	0.0131719
Zmat3_mef	1.2523e-09	0.0133445	0.986656
Zic3_mef	0.999803	0.000196792	3.77906e-12
Zfp740_mef	0.000362822	0.967988	0.0316496
Zfp706$LOC100042741_mef	8.47242e-08	0.13866	0.86134
Zfp598_mef	0.0189969	0.975049	0.00595395
Zfp57_mef	0.72593	0.274	6.96104e-05
Zfp568_mef	0.00401002	0.983214	0.0127757
Zfp445_mef	2.80656e-06	0.788756	0.211241
Zfp428_mef	0.00992225	0.989514	0.000563879
Zfp42_mef	0.999883	0.000117454	1.35873e-11
Zfp36l1_mef	0.119322	0.880547	0.000130494
Zfp364_mef	0.000321475	0.994711	0.00496795
Zfp330_mef	3.28472e-06	0.617966	0.382031
Zfp296_mef	0.729008	0.270985	6.48821e-06
Zfp281_mef	0.000972104	0.955985	0.0430428
Zfp207_mef	0.00510291	0.982831	0.0120656
Zfand6_mef	1.65784e-08	0.681939	0.318061
Zdhhc12_mef	9.38826e-06	0.28908	0.71091
Zc3h15_mef	3.38092e-08	0.00514149	0.994858
Zc3h14_mef	1.0173e-06	0.0415283	0.958471
Zc3h11a_mef	2.26477e-07	0.735721	0.264278
Yy1_mef	3.39628e-05	0.69372	0.306246
Ywhaz$LOC100043062_mef	2.15941e-15	3.36833e-06	0.999997
Ywhaq$LOC100039786_mef	9.81667e-12	0.000675419	0.999325
Ywhah_mef	2.93136e-07	0.0552812	0.944719
Ywhag_mef	2.6667e-08	0.0303113	0.969689
Ywhae_mef	6.54465e-11	3.3532e-05	0.999966
Ywhab_mef	8.53074e-11	0.000792762	0.999207
Ythdf2_mef	0.000195695	0.765218	0.234586
Ythdf1_mef	0.000576101	0.746024	0.2534
Ythdc1_mef	0.0001359	0.621411	0.378454
Yrdc_mef	0.000874214	0.93731	0.0618161
Yme1l1_mef	0.000298362	0.881263	0.118438
Ykt6_mef	6.81835e-08	0.0460481	0.953952
Yipf5_mef	1.79692e-09	0.0303781	0.969622
Yif1b_mef	2.51106e-08	0.0974267	0.902573
Yif1a_mef	3.86472e-08	0.00697718	0.993023
Yeats4_mef	0.000176287	0.978525	0.0212984
Yars_mef	0.00474442	0.979992	0.0152641
Yap1_mef	3.72112e-06	0.19731	0.802687
Xrcc5_mef	0.00559681	0.992297	0.00210649
Xpot_mef	1.62981e-08	0.00313272	0.996867
Xpo1_mef	9.77835e-05	0.804675	0.195228
Xpnpep1_mef	2.60693e-08	0.0735659	0.926434
Xlr5a_mef	0.999719	0.000280671	3.93599e-11
Xlr4c$LOC100044048_mef	0.99874	0.00126028	4.13603e-11
Xbp1_mef	9.14081e-08	0.0216184	0.978381
Xab2_mef	0.320105	0.67916	0.000734835
Wtip_mef	0.00134606	0.928319	0.0703347
Wtap$LOC100043168_mef	9.76819e-09	0.0414643	0.958536
Wnk1_mef	6.97724e-05	0.429639	0.570291
Whsc2_mef	0.0134379	0.983348	0.00321412
Wfdc2_mef	0.80175	0.198247	3.23189e-06
Wee1_mef	0.126228	0.870189	0.00358296
Wdsof1_mef	1.45526e-06	0.922286	0.0777126
Wdr82_mef	1.62861e-07	0.0554432	0.944557
Wdr77_mef	0.00528171	0.985189	0.00952895
Wdr75_mef	0.00212682	0.926152	0.0717212
Wdr74_mef	0.000172299	0.96237	0.0374579
Wdr61_mef	1.96158e-06	0.229649	0.770349
Wdr6$Dalrd3_mef	1.43229e-07	0.183186	0.816814
Wdr57_mef	3.77964e-08	0.0891442	0.910856
Wdr5_mef	0.000245899	0.939519	0.0602351
Wdr45l_mef	8.51577e-07	0.120029	0.879971
Wdr36_mef	6.98609e-06	0.937572	0.0624212
Wdr3_mef	0.00011972	0.76909	0.23079
Wdr12_mef	0.00535494	0.973739	0.0209056
Wdr1_mef	9.43219e-09	0.00234144	0.997659
Wbp5_mef	3.11194e-16	2.70103e-06	0.999997
Wbp11_mef	0.000259836	0.950176	0.0495637
Wasf2_mef	0.000249006	0.858998	0.140753
Wasf1_mef	0.108356	0.887076	0.00456828
Vti1b_mef	8.67285e-10	0.00133304	0.998667
Vps4b_mef	0.000148621	0.612648	0.387204
Vps35_mef	5.1313e-07	0.161075	0.838925
Vps29_mef	1.57255e-05	0.480112	0.519872
Vps28_mef	1.57765e-06	0.0258129	0.974186
Vps26a_mef	6.31027e-05	0.852251	0.147686
Vps25_mef	9.63344e-06	0.226308	0.773683
Vkorc1_mef	3.11736e-10	0.000624555	0.999375
Vim_mef	2.01103e-17	6.30465e-08	1
Vdp_mef	8.77267e-09	0.0439028	0.956097
Vdac3_mef	1.69987e-11	0.00140442	0.998596
Vdac2_mef	2.44143e-11	0.00144183	0.998558
Vdac1_mef	2.15421e-10	0.000847174	0.999153
Vbp1_mef	4.26423e-13	0.000598464	0.999402
Vasp_mef	1.08565e-07	0.00791767	0.992082
Vars_mef	1.96451e-05	0.299121	0.700859
Vapa_mef	4.34834e-09	0.027426	0.972574
Uxt_mef	0.000555295	0.952276	0.0471689
Utp18_mef	0.000941548	0.564118	0.43494
Utp14a_mef	0.00157744	0.952452	0.0459705
Utp11l_mef	0.000256813	0.943146	0.0565967
Utf1_mef	0.229233	0.770711	5.65862e-05
Uspl1_mef	0.0111255	0.987908	0.000966858
Usp9x_mef	0.000994808	0.986472	0.0125332
Usp7_mef	0.00680294	0.976782	0.0164148
Usp5_mef	0.00736018	0.874217	0.118423
Usp39_mef	6.5776e-05	0.991489	0.00844496
Usp22_mef	1.40455e-06	0.189902	0.810096
Usp14_mef	6.46957e-05	0.761427	0.238508
Usp10_mef	0.000102263	0.264272	0.735626
Usp1_mef	0.00157281	0.928606	0.0698211
Usmg5_mef	2.79283e-07	0.161527	0.838472
Uqcrh_mef	1.92674e-08	0.0573844	0.942616
Uqcrfs1_mef	1.15985e-07	0.0358557	0.964144
Uqcrc2_mef	3.51907e-07	0.0918216	0.908178
Uqcrc1_mef	2.1366e-13	7.94753e-05	0.999921
Uqcrb$LOC100040778_mef	1.9118e-19	6.96061e-09	1
Uqcr_mef	8.06333e-09	0.0283999	0.9716
Upp1_mef	0.59651	0.403279	0.000211219
Unc50_mef	7.27279e-05	0.980933	0.0189938
Uimc1_mef	0.000133551	0.722304	0.277562
Uhrf1_mef	0.00127739	0.853684	0.145039
Ugdh_mef	3.81879e-05	0.660138	0.339824
Ufc1_mef	8.97233e-08	0.100201	0.899799
Ucp2_mef	2.58783e-06	0.226051	0.773946
Uck2_mef	0.000513876	0.971871	0.0276149
Uchl5_mef	0.00146279	0.986769	0.0117685
Uchl1_mef	3.19768e-05	0.340999	0.658969
Ubxd4$EG621629_mef	0.000154801	0.992257	0.00758857
Ubxd2_mef	3.43489e-06	0.833869	0.166127
Ubr5_mef	5.36109e-08	0.023567	0.976433
Ubqln2_mef	1.12702e-06	0.473685	0.526314
Ube2v1_mef	5.01085e-08	0.0203082	0.979692
Ube2n_mef	1.95122e-06	0.344627	0.655371
Ube2l3$LOC100040961_mef	5.64159e-13	0.000115387	0.999885
Ube2j2_mef	0.00118453	0.856743	0.142072
Ube2g1_mef	5.20266e-09	0.0188341	0.981166
Ube2e1_mef	5.23433e-10	0.00498007	0.99502
Ube2d3$LOC100041484_mef	3.47033e-14	1.99347e-05	0.99998
Ube2c_mef	7.94558e-08	0.00914746	0.990852
Ube2a_mef	2.96877e-08	0.0254788	0.974521
Ube1x_mef	5.24686e-13	6.0909e-05	0.999939
Ube1c_mef	5.99849e-08	0.383684	0.616316
Ubac1_mef	2.0776e-06	0.0720604	0.927937
U2af2_mef	5.53739e-06	0.466081	0.533914
Txnrd1_mef	8.20591e-12	1.11297e-05	0.999989
Txnl5_mef	4.6325e-07	0.562604	0.437395
Txnl4_mef	5.78557e-06	0.900245	0.0997495
Txnl2$LOC620016_mef	1.4567e-07	0.184808	0.815192
Txnl1_mef	5.72327e-07	0.241754	0.758246
Txnip_mef	0.00374311	0.992505	0.00375171
Txndc5_mef	3.39402e-09	0.00137016	0.99863
Txndc12_mef	0.000346938	0.975274	0.0243791
Txndc1_mef	3.91265e-10	0.0348136	0.965186
Txn2_mef	6.30166e-06	0.282393	0.717601
Txn1_mef	2.84158e-14	1.87336e-05	0.999981
Twf1_mef	3.04512e-09	0.00115694	0.998843
Tufm$LOC100041265_mef	1.33522e-07	0.176579	0.823421
Tubb6_mef	8.89416e-09	0.0116164	0.988384
Tubb5_mef	2.18882e-11	0.000368831	0.999631
Tubb2c$LOC100042651_mef	4.82434e-12	0.000436559	0.999563
Tuba4a_mef	1.09755e-05	0.265005	0.734984
Ttrap_mef	0.00152217	0.996836	0.00164184
Ttk_mef	0.0270296	0.97079	0.00218036
Ttc35_mef	1.27863e-11	0.00113117	0.998869
Tspan31_mef	2.19721e-09	0.00747257	0.992527
Tspan3_mef	6.14496e-11	0.00457772	0.995422
Tspan13_mef	0.000590486	0.965196	0.034214
Tsn_mef	1.74843e-05	0.485155	0.514828
Tsg101_mef	1.04137e-05	0.169492	0.830498
Tsen34_mef	1.55572e-05	0.197389	0.802595
Tsc22d1_mef	2.93472e-07	0.00860714	0.991393
Trp53inp1_mef	3.50948e-06	0.931673	0.0683239
Trp53_mef	0.0381995	0.959575	0.00222517
Trip12_mef	2.28201e-05	0.320604	0.679373
Trim71_mef	0.999902	9.79547e-05	1.98293e-10
Trim59$LOC630539_mef	8.12688e-10	0.00969637	0.990304
Trim28_mef	6.31185e-08	0.00925409	0.990746
Trim13_mef	0.005518	0.98659	0.00789192
Trappc2l_mef	2.32141e-07	0.0159027	0.984097
Trappc2_mef	1.65914e-05	0.984785	0.0151982
Trappc1_mef	0.000266831	0.436167	0.563566
Trap1a_mef	0.999437	0.000563363	8.18094e-12
Trap1_mef	0.000100286	0.47002	0.52988
Tram1_mef	1.51689e-07	0.0809642	0.919036
Tpx2_mef	0.00134425	0.964081	0.0345748
Tpr$LOC100043998_mef	3.48029e-06	0.706145	0.293852
Tpm4_mef	1.50865e-15	2.79584e-06	0.999997
Tpm3_mef	8.16515e-14	2.53861e-06	0.999997
Tpi1_mef	3.89134e-11	0.000250126	0.99975
Tpd52l2_mef	0.000170198	0.891299	0.108531
Tpd52_mef	7.90887e-05	0.354777	0.645144
Topors_mef	7.85154e-05	0.980185	0.0197368
Topbp1_mef	0.000666347	0.952006	0.0473273
Top2a_mef	8.33501e-05	0.580165	0.419751
Top1_mef	6.54145e-05	0.486379	0.513555
Tomm70a_mef	4.6437e-05	0.822892	0.177061
Tomm7_mef	5.03592e-06	0.499741	0.500254
Tomm40_mef	0.000242018	0.375158	0.6246
Tomm34_mef	0.000327533	0.89893	0.100742
Tomm22_mef	3.50794e-08	0.00343609	0.996564
Tns3_mef	4.18975e-08	0.00502314	0.994977
Tnpo1_mef	8.80747e-06	0.219519	0.780473
Tmpo_mef	0.00275524	0.972004	0.0252413
Tmem93_mef	0.000183476	0.962127	0.0376892
Tmem85_mef	2.60292e-06	0.235788	0.764209
Tmem64_mef	0.000884218	0.949573	0.0495428
Tmem55b_mef	0.0026643	0.95084	0.0464955
Tmem50a_mef	6.08165e-08	0.0814104	0.91859
Tmem49_mef	1.11753e-07	0.612193	0.387806
Tmem4_mef	7.55052e-06	0.908359	0.091633
Tmem39a_mef	0.00338502	0.961591	0.0350242
Tmem188_mef	4.0996e-10	0.00826076	0.991739
Tmem165_mef	1.26859e-07	0.00969286	0.990307
Tmem160_mef	3.06048e-08	0.0393239	0.960676
Tmem14c_mef	6.60959e-07	0.0878678	0.912132
Tmem147_mef	6.61235e-10	0.00539485	0.994605
Tmem126a_mef	1.74402e-09	0.0192471	0.980753
Tmem11_mef	0.000331002	0.972736	0.0269326
Tmem107_mef	0.000653939	0.957851	0.0414951
Tmed9_mef	2.30802e-11	0.000869284	0.999131
Tmed10$LOC100042773_mef	1.39741e-12	0.000202939	0.999797
Tmco1_mef	9.79459e-08	0.0477052	0.952295
Tle4_mef	0.950212	0.0497875	1.41323e-07
Tkt_mef	3.1025e-06	0.358936	0.641061
Tk1_mef	0.000821611	0.967031	0.0321478
Tjp2_mef	0.00279568	0.967176	0.0300285
Tjp1_mef	3.47243e-08	0.00745495	0.992545
Tiprl_mef	2.50466e-06	0.692501	0.307496
Tipin_mef	4.84271e-05	0.570996	0.428956
Timp1_mef	6.93441e-17	1.73457e-06	0.999998
Timm8b_mef	8.25146e-06	0.470988	0.529004
Timm50_mef	0.000611069	0.666572	0.332817
Timm44_mef	0.00224064	0.964258	0.0335012
Timm17b_mef	0.000586749	0.994074	0.00533963
Timm17a_mef	2.37826e-09	0.00911577	0.990884
Timm13_mef	8.32464e-11	6.60692e-05	0.999934
Timm10_mef	3.35146e-07	0.068817	0.931183
Thrap3_mef	0.00978112	0.983966	0.00625284
Thoc4$Refbp2_mef	8.76536e-08	0.141216	0.858784
Thoc3_mef	0.00010817	0.467137	0.532755
Thoc2_mef	0.00111764	0.734749	0.264134
Tgif1_mef	1.35031e-06	0.0474196	0.952579
Tfrc_mef	0.000500005	0.765168	0.234332
Tfpi_mef	5.17509e-06	0.925143	0.0748514
Tfg_mef	2.24612e-07	0.112735	0.887265
Tfdp1_mef	4.24622e-07	0.167723	0.832276
Tfam_mef	0.00429332	0.959265	0.0364419
Tex19_mef	0.656744	0.343256	4.83145e-08
Terf1_mef	0.502335	0.497315	0.000350063
Tera_mef	0.000264666	0.985042	0.0146937
Tegt_mef	2.17346e-08	0.169046	0.830954
Tdh_mef	0.395921	0.604074	5.64212e-06
Tcp1_mef	6.37479e-14	0.000182871	0.999817
Tcl1_mef	0.995054	0.00494635	3.94882e-09
Tcfe3_mef	4.16229e-05	0.889159	0.110799
Tcfcp2l1_mef	0.965467	0.034533	1.34463e-09
Tcf3_mef	0.010122	0.96391	0.0259679
Tcf15_mef	0.00504573	0.994476	0.000477799
Tcerg1_mef	0.00973456	0.9878	0.00246517
Tceb2$LOC638798_mef	3.13168e-16	9.61919e-07	0.999999
Tcea1_mef	3.3436e-07	0.128017	0.871983
Tbrg1_mef	9.48148e-10	0.0339214	0.966079
Tbcb_mef	1.31171e-07	0.00573347	0.994266
Tbca$EG620313_mef	1.35888e-15	2.49689e-06	0.999998
Tbc1d15_mef	0.000116995	0.757095	0.242788
Tbc1d10b_mef	0.0007924	0.796116	0.203092
Tars_mef	1.33745e-07	0.0433143	0.956686
Tardbp_mef	2.30775e-05	0.378131	0.621846
Taldo1_mef	8.79269e-09	0.011928	0.988072
Tagln2_mef	5.70111e-10	0.00189024	0.99811
Tagln_mef	5.91092e-22	7.82831e-11	1
Taf9$LOC545600_mef	4.76272e-12	0.000433117	0.999567
Taf7_mef	0.963239	0.0367552	6.20752e-06
Taf13_mef	3.01857e-05	0.394304	0.605666
Taf10_mef	5.53485e-07	0.166621	0.833378
Tacstd1_mef	0.923126	0.0768738	3.52446e-09
Tacc2_mef	4.88344e-06	0.183334	0.816661
Syngr2_mef	1.17732e-05	0.27555	0.724438
Syncrip_mef	2.30472e-05	0.234433	0.765544
Syce2_mef	0.0125807	0.976957	0.0104619
Supt5h_mef	3.71471e-07	0.185476	0.814524
Supt16h_mef	0.000308074	0.951362	0.0483299
Sumo1_mef	2.07401e-09	0.0216091	0.978391
Sulf2_mef	3.57106e-05	0.7987	0.201264
Sugt1_mef	7.83979e-06	0.636545	0.363447
Suclg1_mef	1.99094e-05	0.799485	0.200495
Sucla2_mef	5.61842e-06	0.225914	0.774081
Sub1_mef	8.41301e-06	0.182004	0.817987
Stub1_mef	1.48646e-06	0.0547204	0.945278
Stt3b_mef	1.99182e-08	0.00276268	0.997237
Strn4_mef	0.00191554	0.877587	0.120498
Strap_mef	5.49234e-06	0.419391	0.580603
Stra13_mef	0.00558514	0.840336	0.154079
Stoml2_mef	9.74363e-05	0.596464	0.403439
Stmn2_mef	4.56498e-07	0.057302	0.942697
Stmn1$LOC100039888_mef	0.00206574	0.997394	0.000540611
Stip1_mef	5.52449e-05	0.848587	0.151358
Stard3nl_mef	1.2374e-05	0.246777	0.75321
Stag2_mef	1.27942e-05	0.174435	0.825552
St13_mef	0.000427047	0.957564	0.0420089
Ssu72_mef	6.05879e-05	0.995641	0.00429879
Ssrp1_mef	2.73013e-07	0.076233	0.923767
Ssr3_mef	8.58734e-13	3.94734e-05	0.999961
Ssr2_mef	8.84693e-10	0.00735198	0.992648
Ssna1_mef	6.90639e-05	0.419702	0.580229
Ssb_mef	1.87537e-05	0.655829	0.344153
Ss18_mef	3.52045e-06	0.698546	0.301451
Srpr_mef	8.08839e-05	0.650168	0.349751
Srpk1_mef	0.000858952	0.692175	0.306966
Srp9_mef	2.78052e-08	0.0117268	0.988273
Srp72_mef	1.13893e-09	0.000288946	0.999711
Srp68_mef	1.25861e-06	0.0799212	0.920078
Srp54a_mef	7.52169e-09	0.00698628	0.993014
Srp19_mef	5.34355e-07	0.139773	0.860227
Srp14_mef	1.6749e-10	0.000730369	0.99927
Srm_mef	3.1763e-11	2.87152e-05	0.999971
Srgn_mef	0.984865	0.0151353	1.54537e-07
Sra1_mef	4.54472e-09	0.0224259	0.977574
Sqstm1_mef	5.03623e-08	0.0615657	0.938434
Sqle_mef	2.47707e-05	0.771265	0.22871
Spp1_mef	8.65206e-21	2.32978e-08	1
Spnb2_mef	7.84529e-08	0.346466	0.653534
Spna2_mef	7.00556e-11	4.63467e-05	0.999954
Spint2_mef	0.00237811	0.805737	0.191885
Spin1$LOC100046080_mef	1.053e-10	0.00285745	0.997143
Spcs3_mef	2.31626e-09	0.0195623	0.980438
Spcs2_mef	1.47989e-08	0.0264163	0.973584
Spcs1_mef	6.05714e-12	0.000238322	0.999762
Spc25_mef	0.000248979	0.969026	0.0307252
Spc24_mef	0.0244056	0.972881	0.00271318
Sp3_mef	0.000524928	0.989603	0.00987191
Sp1_mef	2.13226e-05	0.862343	0.137636
Sox2_mef	0.147569	0.851745	0.000685953
Sohlh2_mef	0.483396	0.516603	1.34899e-06
Sod2_mef	0.000229917	0.311551	0.688219
Sod1$EG667310_mef	2.50702e-11	0.00119767	0.998802
Socs3_mef	0.673618	0.326366	1.52399e-05
Snx5$LOC100048642_mef	1.59567e-09	0.0144444	0.985556
Snx3_mef	1.24745e-11	0.000200266	0.9998
Snx2_mef	2.60218e-06	0.26321	0.736788
Snw1_mef	2.29704e-06	0.469472	0.530526
Snrpn_mef	7.30311e-11	0.000478176	0.999522
Snrpg$EG666609_mef	1.48617e-13	5.0003e-05	0.99995
Snrpd3_mef	1.04506e-05	0.203239	0.796751
Snrpd2_mef	9.07449e-10	0.000276303	0.999724
Snrpc_mef	6.92801e-10	0.00401035	0.99599
Snrpb2_mef	5.85163e-07	0.382813	0.617187
Snrpb_mef	1.21615e-08	0.00789405	0.992106
Snrpa_mef	8.05422e-05	0.562963	0.436957
Snf8_mef	4.22244e-07	0.0844556	0.915544
Smu1_mef	2.39472e-08	0.00671752	0.993282
Smndc1$LOC545792_mef	9.62047e-06	0.866185	0.133805
Smc3_mef	0.000440795	0.690902	0.308657
Smc2_mef	0.000278737	0.938939	0.0607827
Smc1a_mef	1.44023e-05	0.635364	0.364622
Smarcc1_mef	0.00121854	0.969887	0.0288949
Smarcb1_mef	0.000793696	0.982273	0.0169334
Smarcad1_mef	0.000601941	0.982703	0.0166952
Smarca5_mef	1.82595e-05	0.0806968	0.919285
Smarca4_mef	5.83486e-08	0.0802245	0.919775
Smad7_mef	0.00150601	0.939018	0.0594756
Slc9a3r1_mef	0.00681707	0.989096	0.00408688
Slc7a3_mef	0.000271986	0.755128	0.2446
Slc7a1_mef	1.18644e-05	0.368988	0.631
Slc6a8_mef	8.04238e-07	0.0943324	0.905667
Slc3a2_mef	9.91979e-07	0.272332	0.727667
Slc39a10_mef	0.000392287	0.968598	0.0310099
Slc38a4_mef	9.9128e-05	0.627616	0.372285
Slc38a2_mef	2.18666e-06	0.376353	0.623645
Slc35b1_mef	8.79547e-06	0.146244	0.853747
Slc30a5_mef	2.76328e-06	0.341962	0.658036
Slc2a3_mef	0.994777	0.00522272	1.94948e-07
Slc2a1_mef	5.38176e-05	0.804416	0.195531
Slc29a1_mef	0.000271439	0.799236	0.200493
Slc25a5$EG433923_mef	2.34418e-13	6.65891e-05	0.999933
Slc25a4_mef	1.2891e-12	3.04607e-05	0.99997
Slc25a39_mef	0.0165083	0.956337	0.0271548
Slc25a36_mef	0.00150383	0.853507	0.144989
Slc25a3_mef	6.23977e-14	6.39431e-05	0.999936
Slc25a20_mef	2.34244e-06	0.217219	0.782778
Slc25a13_mef	0.0101375	0.987375	0.00248742
Slc25a11_mef	0.00437732	0.961434	0.0341891
Slc20a1_mef	3.77982e-06	0.498103	0.501893
Slc16a1_mef	0.00294257	0.983603	0.0134547
Slbp$EG666976_mef	8.97555e-06	0.857682	0.142309
Skp1a_mef	1.31726e-11	0.000798856	0.999201
Skil_mef	8.15257e-05	0.841886	0.158033
Siva1$LOC668686_mef	1.61482e-09	0.0145462	0.985454
Sirt1_mef	0.0169064	0.959353	0.0237411
Sin3b_mef	1.10808e-07	0.039845	0.960155
Shmt2_mef	9.15803e-08	0.0569502	0.94305
Shkbp1_mef	0.00105815	0.823075	0.175867
Shfm1_mef	1.06738e-11	0.00245297	0.997547
Shcbp1_mef	3.1859e-06	0.341969	0.658028
Sh3bgrl3_mef	1.97796e-09	0.000650143	0.99935
Sgta_mef	1.13494e-06	0.0723655	0.927633
Sgol2_mef	0.000603774	0.972938	0.0264585
Sgol1_mef	0.0105489	0.986781	0.00267052
Sgk_mef	1.04152e-06	0.48196	0.518039
Sfxn1_mef	3.48189e-07	0.0622994	0.9377
Sfrs9_mef	3.4408e-09	0.0571183	0.942882
Sfrs7_mef	6.52251e-05	0.777635	0.2223
Sfrs6_mef	6.73672e-10	0.00556652	0.994433
Sfrs5_mef	5.41155e-15	1.52577e-05	0.999985
Sfrs4_mef	3.42975e-07	0.284647	0.715353
Sfrs3$EG632248_mef	3.42739e-11	0.00144861	0.998551
Sfrs11_mef	4.99292e-06	0.980259	0.0197359
Sfrs10_mef	2.19589e-07	0.409552	0.590448
Sf3b5_mef	3.79071e-09	0.0277143	0.972286
Sf3b3_mef	0.000794871	0.977009	0.0221962
Sf3b2_mef	0.000536993	0.939296	0.0601666
Sf3b1_mef	1.70368e-06	0.116584	0.883415
Sf3a3_mef	1.57391e-06	0.0395366	0.960462
Sf1_mef	0.0389772	0.937584	0.0234389
Setx_mef	0.000716327	0.945399	0.0538851
Serpinh1_mef	2.56665e-12	0.000161808	0.999838
Serpine2_mef	4.8887e-11	0.000272967	0.999727
Serpine1_mef	4.16632e-13	8.66453e-05	0.999913
Serpinb6a_mef	4.38808e-14	0.000449315	0.999551
Serinc1_mef	4.11783e-14	1.78607e-05	0.999982
Sepw1_mef	1.06639e-15	8.16281e-07	0.999999
Sephs2_mef	0.00123575	0.939232	0.0595318
Senp3_mef	5.47387e-06	0.0895684	0.910426
Sec61b_mef	2.54709e-11	0.00315003	0.99685
Sec61a1_mef	2.30361e-08	0.00849977	0.9915
Sec23a_mef	2.18284e-06	0.0426076	0.95739
Sec13_mef	2.45102e-09	0.0181053	0.981895
Sec11a_mef	5.46188e-11	0.000129741	0.99987
Sdhd_mef	6.5763e-06	0.578391	0.421603
Sdhc_mef	5.92415e-07	0.192568	0.807432
Sdhb_mef	3.56395e-08	0.00661036	0.99339
Sdha_mef	2.13792e-08	0.216101	0.783899
Sdf2_mef	5.48026e-05	0.577747	0.422198
Scye1_mef	5.86795e-07	0.716728	0.283271
Scpep1_mef	1.28402e-10	0.0149301	0.98507
Scotin_mef	2.31509e-13	0.000352316	0.999648
Scd2_mef	2.36878e-08	0.0302626	0.969737
Sc4mol_mef	5.34996e-06	0.965485	0.03451
Sbds_mef	9.05209e-05	0.8744	0.125509
Sat1_mef	1.25427e-11	0.0167214	0.983279
Sars_mef	2.37007e-10	0.0104526	0.989547
Sar1b_mef	2.15628e-09	0.00885907	0.991141
Sar1a_mef	4.42677e-08	0.0598255	0.940174
Sap30_mef	4.11492e-05	0.671254	0.328705
Sap18$LOC100041953_mef	3.23164e-11	0.00139775	0.998602
Samm50_mef	5.14305e-06	0.273194	0.726801
Sall4_mef	0.320814	0.677098	0.00208838
Sall1_mef	0.768167	0.231823	9.93133e-06
Sae2_mef	1.09179e-12	0.000174095	0.999826
Sae1_mef	1.62003e-06	0.545071	0.454927
S100a6_mef	2.55226e-17	5.44309e-07	0.999999
S100a4_mef	1.30453e-15	4.98956e-06	0.999995
S100a11_mef	4.80271e-17	1.83218e-07	1
S100a10_mef	5.88383e-09	0.0437463	0.956254
Rybp$EG628746_mef	2.93668e-07	0.26386	0.73614
Rwdd1_mef	0.000955845	0.833944	0.1651
Ruvbl2_mef	0.000154483	0.492674	0.507172
Ruvbl1_mef	0.000162077	0.740135	0.259703
Rtn4_mef	2.33898e-12	0.0016828	0.998317
Rtn3_mef	6.17467e-08	0.137399	0.862601
Rtcd1_mef	8.96265e-06	0.0977082	0.902283
Rsu1_mef	1.65748e-07	0.0642199	0.93578
Rsrc2_mef	8.79304e-05	0.582833	0.417079
Rsl1d1_mef	1.78283e-05	0.600111	0.399872
Rrs1_mef	1.53964e-08	0.0144009	0.985599
Rrp9_mef	0.00476235	0.927491	0.0677463
Rrp1b_mef	0.00566816	0.974576	0.0197554
Rrp15_mef	1.89776e-05	0.841706	0.158275
Rrp1_mef	2.84639e-09	0.00962949	0.990371
Rrn3_mef	0.00290259	0.983772	0.0133256
Rrm2_mef	1.08394e-06	0.140768	0.859231
Rrm1_mef	3.70992e-07	0.521758	0.478242
Rras2_mef	1.94105e-05	0.505099	0.494882
Rraga_mef	7.26498e-07	0.222854	0.777145
Rqcd1_mef	0.0170542	0.974217	0.0087284
