Loci	ips_0	ips_1	ips_2	pips_0	pips_1	pips_2	mef_0	mef_1	mef_2
Polr2g	3.85114e-12	1.62463e-05	0.999984	2.00241e-12	3.43161e-06	0.999997	1.47835e-10	5.27142e-05	0.999947
Polr2f	1.79615e-10	0.000924487	0.999076	1.78366e-10	0.000899151	0.999101	1.1237e-07	0.00162869	0.998371
Polr2d	3.92974e-10	0.00234643	0.997654	9.29275e-10	0.00233632	0.997664	5.29121e-08	0.00271392	0.997286
Polr2c	1.23189e-11	6.3276e-05	0.999937	3.15344e-11	4.81474e-05	0.999952	3.25999e-09	0.000223784	0.999776
Polr2b	8.2158e-14	2.44905e-06	0.999998	3.10426e-13	6.45028e-07	0.999999	6.82406e-10	9.7727e-05	0.999902
Pole	3.99927e-08	0.698143	0.301857	5.34365e-07	0.706083	0.293917	0.000514012	0.712755	0.286731
Poldip3	3.86889e-09	0.0145359	0.985464	1.83719e-09	0.0144861	0.985514	6.06919e-07	0.0154977	0.984502
Poldip2	2.06318e-09	0.000540933	0.999459	2.93671e-12	0.000314995	0.999685	2.64675e-07	0.00141093	0.998589
Pold2	2.58722e-11	7.09229e-05	0.999929	1.72933e-12	4.36662e-05	0.999956	3.09396e-07	0.00122405	0.998776
Pola1	2.31332e-08	0.837405	0.162595	4.29527e-06	0.854194	0.145802	0.000987453	0.859001	0.140012
Pno1	6.80987e-13	1.00272e-05	0.99999	2.13926e-11	7.03396e-06	0.999993	1.12531e-10	4.86567e-05	0.999951
Pnn	3.54332e-09	0.0367341	0.963266	2.02742e-08	0.0371719	0.962828	3.50455e-07	0.0367377	0.963262
Pnma5	1.67687e-05	0.0799702	0.920013	0.99648	0.0035029	1.7314e-05	0.996832	0.00316703	7.16995e-07
Pmpcb	1.10505e-10	8.09643e-05	0.999919	2.38556e-12	1.87799e-05	0.999981	6.97975e-10	0.000110251	0.99989
Pmpca	1.00957e-09	0.00160273	0.998397	1.93376e-10	0.00147575	0.998524	4.71042e-08	0.00189695	0.998103
Pmm1	2.64843e-11	3.86092e-05	0.999961	1.00496e-13	6.12542e-06	0.999994	7.39377e-08	0.000673169	0.999327
Pmaip1	7.50128e-10	0.00546891	0.994531	1.96377e-08	0.00550713	0.994493	2.28315e-09	0.0042276	0.995772
Plrg1	8.49543e-12	0.000137473	0.999863	1.80828e-10	0.000146986	0.999853	1.09638e-08	0.000432026	0.999568
Plp2$LOC623453	1.11477e-14	8.6006e-07	0.999999	2.75731e-17	8.00996e-10	1	1.00767e-13	2.15008e-06	0.999998
Plod2	7.11568e-09	0.00521473	0.994785	3.64748e-09	0.00488255	0.995117	1.20352e-09	0.00346034	0.99654
Plk1	6.13415e-09	0.322568	0.677432	8.36491e-07	0.331624	0.668375	1.92599e-05	0.33296	0.66702
Plekhc1	4.02067e-10	0.00159954	0.9984	1.53911e-08	0.00155313	0.998447	2.13017e-11	0.00046162	0.999538
Plaa	1.20369e-08	0.122954	0.877046	7.30679e-08	0.124125	0.875875	1.09828e-06	0.122295	0.877704
Pkp4	6.1e-09	0.0758712	0.924129	4.40394e-09	0.0768028	0.923197	0.000385375	0.0932146	0.9064
Pkm2	1.10464e-17	2.81726e-08	1	1.01514e-17	3.5381e-10	1	1.22815e-15	2.96734e-07	1
Pitrm1	2.54419e-10	0.000317701	0.999682	1.14966e-10	0.00023754	0.999762	1.13759e-09	0.000283173	0.999717
Pitpnb	1.58002e-09	0.00151305	0.998487	2.38551e-10	0.00133848	0.998662	1.19254e-08	0.00145695	0.998543
Pir	3.60782e-08	0.645202	0.354798	5.0875e-07	0.652731	0.347269	0.0134307	0.679167	0.307402
Pin1	2.96238e-11	7.48458e-05	0.999925	2.35238e-11	4.54144e-05	0.999955	1.32792e-09	0.000160278	0.99984
Pim3	6.27332e-11	0.00836402	0.991636	2.16868e-09	0.00932991	0.99067	0.000436951	0.0275988	0.971964
Picalm	5.01831e-11	4.62776e-05	0.999954	3.86488e-13	1.99057e-06	0.999998	8.05206e-14	2.0138e-06	0.999998
Pias2	3.01977e-09	0.372217	0.627783	8.00493e-06	0.393004	0.606988	8.5734e-06	0.39104	0.608952
Phpt1	2.45957e-09	0.00284009	0.99716	6.83603e-10	0.00264279	0.997357	1.09594e-08	0.00254267	0.997457
Phlda3	1.82151e-09	0.000238044	0.999762	1.10139e-12	1.8012e-05	0.999982	9.32781e-12	1.96178e-05	0.99998
Phf5a	1.60146e-12	1.30693e-05	0.999987	4.68166e-12	6.05765e-06	0.999994	8.56777e-10	0.000111038	0.999889
Phf23	4.02195e-11	0.000164306	0.999836	1.74201e-10	0.000139253	0.999861	1.07365e-09	0.000212284	0.999788
Phf17	1.17768e-09	0.311362	0.688638	2.62803e-05	0.345836	0.654138	6.85553e-06	0.343792	0.656201
Phf10	1.20711e-10	0.000188543	0.999811	8.13123e-11	0.000131595	0.999868	7.25396e-10	0.000184466	0.999816
Phc1	9.11291e-15	5.01034e-06	0.999995	3.903e-12	3.07501e-05	0.999969	8.61622e-05	0.0102518	0.989662
Phb2	8.68321e-12	2.3793e-05	0.999976	9.31961e-13	4.76656e-06	0.999995	1.21413e-09	0.000127122	0.999873
Phb	9.45243e-12	3.84399e-05	0.999962	7.6957e-12	2.18435e-05	0.999978	4.17651e-09	0.000224024	0.999776
Pgrmc1	2.77511e-14	1.3946e-06	0.999999	4.52779e-13	2.76342e-07	1	1.5524e-14	9.37476e-07	0.999999
Pgls	4.31237e-11	4.7379e-05	0.999953	1.34396e-12	6.54132e-06	0.999993	1.25363e-10	5.06431e-05	0.999949
Pgd	7.04249e-10	0.000170767	0.999829	1.73016e-12	2.65213e-05	0.999973	2.72346e-10	8.05688e-05	0.999919
Pgam5	1.8726e-10	0.000153533	0.999846	3.84011e-12	7.75238e-05	0.999922	2.41499e-08	0.000493034	0.999507
Pgam1	3.17447e-15	4.70004e-07	1	1.32457e-14	3.20088e-08	1	1.57223e-13	2.62052e-06	0.999997
Pfn1	5.00308e-17	6.01452e-08	1	7.16614e-18	2.8434e-10	1	1.18739e-17	3.5256e-08	1
Pfkp	1.91418e-09	0.0517423	0.948258	1.03819e-08	0.0530009	0.946999	3.70713e-05	0.0597886	0.940174
Pfkl	1.93562e-09	0.00371185	0.996288	1.12491e-09	0.00356615	0.996434	1.81212e-08	0.00348163	0.996518
Pfdn4	1.24126e-11	3.83337e-05	0.999962	5.36365e-12	1.78852e-05	0.999982	2.84748e-09	0.000190108	0.99981
Pfdn2	4.9228e-12	1.7121e-05	0.999983	3.65446e-13	2.31345e-06	0.999998	1.24226e-09	0.000126621	0.999873
Pfdn1	4.57932e-12	2.25671e-05	0.999977	6.40203e-12	1.0237e-05	0.99999	9.05244e-10	0.000116337	0.999884
Pex13	1.43171e-08	0.172839	0.827161	1.35257e-07	0.174631	0.825368	1.48566e-06	0.172019	0.827979
Pes1	2.97439e-10	0.00520683	0.994793	2.08848e-09	0.00538052	0.994619	4.73823e-07	0.00656528	0.993434
Pebp1$4933413G19Rik	2.06864e-15	3.79239e-07	1	2.65966e-16	2.96714e-09	1	5.90304e-14	1.695e-06	0.999998
Pdk3	1.20827e-09	0.0316423	0.968358	1.73321e-07	0.0325083	0.967492	3.08107e-08	0.0293201	0.97068
Pdia6	3.62216e-11	4.61262e-05	0.999954	6.46202e-12	8.75218e-06	0.999991	6.29737e-13	5.53536e-06	0.999994
Pdia4	6.34161e-09	0.00224159	0.997758	9.34138e-10	0.00188904	0.998111	4.45576e-10	0.00119838	0.998802
Pdia3	2.26235e-12	1.08823e-05	0.999989	7.55373e-14	2.46742e-07	1	2.18564e-15	3.87138e-07	1
Pdha1	1.60228e-13	3.28662e-06	0.999997	6.09591e-13	5.1787e-07	0.999999	8.5252e-12	1.51581e-05	0.999985
Pdcl3	7.42192e-11	9.16224e-05	0.999908	5.58314e-11	4.20942e-05	0.999958	6.86921e-12	2.20661e-05	0.999978
Pdcl	8.74602e-09	0.102143	0.897857	9.70679e-08	0.103272	0.896728	4.69572e-07	0.100375	0.899624
Pdcd6	4.32369e-11	4.997e-05	0.99995	3.07929e-12	9.38215e-06	0.999991	7.00534e-11	4.09464e-05	0.999959
Pdcd5	8.68836e-14	2.32161e-06	0.999998	1.61211e-14	4.90076e-08	1	3.08869e-13	3.53333e-06	0.999996
Pdcd4	9.62633e-09	0.0305648	0.969435	1.57887e-09	0.0304972	0.969503	6.25558e-06	0.033776	0.966218
Pdcd2	9.91081e-10	0.0235651	0.976435	8.74762e-09	0.0242123	0.975788	2.65201e-06	0.0264115	0.973586
Pdcd11	1.25991e-08	0.193306	0.806694	8.93595e-08	0.195668	0.804332	8.48905e-06	0.196794	0.803197
Pdcd10	4.68209e-11	0.00012109	0.999879	4.85842e-11	8.68804e-05	0.999913	1.83032e-09	0.000209993	0.99979
Pdap1	2.62077e-12	1.19899e-05	0.999988	2.67104e-13	7.39248e-07	0.999999	2.38959e-11	2.36824e-05	0.999976
Pcolce	5.43954e-11	4.61766e-05	0.999954	5.17633e-16	4.10922e-08	1	2.31001e-15	3.95505e-07	1
Pcnp	1.95229e-11	3.89293e-05	0.999961	5.64811e-12	1.16699e-05	0.999988	2.07346e-10	6.49523e-05	0.999935
Pcna	6.1398e-18	2.09456e-08	1	5.95196e-17	1.09787e-09	1	6.28388e-14	1.7428e-06	0.999998
Pcgf6	9.67341e-09	0.470426	0.529574	7.39037e-07	0.482397	0.517602	0.000211091	0.48965	0.510139
Pcbp2	2.5004e-15	4.17634e-07	1	7.08429e-15	2.30285e-08	1	9.23142e-13	5.71699e-06	0.999994
Pcbp1	1.76078e-16	1.12597e-07	1	5.99798e-17	1.10942e-09	1	1.70618e-14	9.73277e-07	0.999999
Pbrm1	3.85599e-09	0.00364176	0.996358	8.4011e-10	0.00339426	0.996606	1.02372e-08	0.00315627	0.996844
Pawr	9.64076e-09	0.227484	0.772516	8.54202e-07	0.231262	0.768737	6.55424e-07	0.224035	0.775964
Parp2	1.01987e-10	0.00614253	0.993857	5.39212e-09	0.00663179	0.993368	1.15167e-06	0.00842061	0.991578
Parp1	3.54273e-12	0.000472918	0.999527	2.29876e-10	0.000637127	0.999363	1.12429e-05	0.00539964	0.994589
Parl	8.32583e-12	2.55112e-05	0.999974	2.49576e-12	7.40909e-06	0.999993	8.40904e-10	0.000111081	0.999889
Park7	1.81038e-14	1.09516e-06	0.999999	1.05661e-14	4.54846e-08	1	4.55366e-11	3.09458e-05	0.999969
Parg	4.4642e-09	0.101264	0.898736	7.67957e-08	0.103129	0.896871	2.56167e-06	0.103489	0.896509
Papola	4.45814e-09	0.0651766	0.934823	4.76393e-08	0.0661246	0.933875	6.61446e-07	0.0653328	0.934667
Papd1	7.16314e-09	0.0505372	0.949463	1.5244e-08	0.0508968	0.949103	7.78254e-07	0.0508717	0.949128
Pak1ip1	1.95543e-11	0.000101077	0.999899	3.67562e-11	8.43199e-05	0.999916	9.83312e-09	0.00036506	0.999635
Paip2b	1.94921e-10	0.00660809	0.993392	6.00352e-09	0.00695933	0.993041	3.52827e-07	0.0078961	0.992104
Paip2	2.19613e-14	1.2247e-06	0.999999	6.27465e-14	1.61473e-07	1	1.60913e-10	5.30138e-05	0.999947
Paics	2.71069e-16	1.39454e-07	1	5.68322e-17	1.21069e-09	1	2.1495e-12	8.27102e-06	0.999992
Pafah1b3	8.17812e-09	0.0279026	0.972097	3.78881e-09	0.0278544	0.972146	7.13471e-07	0.0285299	0.971469
Pabpn1	1.91543e-15	3.66415e-07	1	4.84565e-15	1.99047e-08	1	4.80957e-12	1.17458e-05	0.999988
Pabpc1	1.89194e-17	3.69412e-08	1	3.59141e-17	7.82896e-10	1	4.05332e-16	1.79083e-07	1
Pa2g4	3.21709e-13	4.59273e-06	0.999995	1.17336e-13	6.40421e-07	0.999999	2.21605e-09	0.000159543	0.99984
P4hb	1.81468e-14	1.08988e-06	0.999999	1.61358e-15	9.79188e-09	1	7.05507e-17	8.03424e-08	1
Oxsr1	4.32471e-09	0.0326669	0.967333	8.62013e-09	0.0329318	0.967068	7.79637e-07	0.0335228	0.966476
Otud4	1.56365e-08	0.211967	0.788033	1.18724e-07	0.214291	0.785709	5.08663e-06	0.213864	0.786131
Ormdl2	1.02613e-09	0.00835208	0.991648	9.12505e-10	0.00843594	0.991564	2.48856e-06	0.0109194	0.989078
Orc6l	1.43577e-09	0.0881849	0.911815	1.10769e-07	0.0915109	0.908489	8.26007e-06	0.0942533	0.905738
Orc5l	9.95016e-11	0.022214	0.977786	2.20139e-08	0.0248747	0.975125	9.99627e-05	0.0353472	0.964553
Orc2l	4.61603e-08	0.8212	0.1788	2.88717e-06	0.830806	0.169191	5.09729e-05	0.829098	0.170851
Ola1	5.47427e-10	0.00367733	0.996323	1.04322e-09	0.003689	0.996311	1.48038e-07	0.00434705	0.995653
Ogt	1.73296e-08	0.284891	0.715109	2.75553e-07	0.28835	0.711649	4.8157e-06	0.286419	0.713576
Odc1$EG666231	4.49966e-15	5.65273e-07	0.999999	5.95924e-14	1.12641e-07	1	4.2688e-11	3.01264e-05	0.99997
Ociad1	1.41178e-09	0.000332159	0.999668	8.36055e-12	0.000138515	0.999861	2.34885e-09	0.000266291	0.999734
Oat	8.83233e-10	0.000194334	0.999806	8.73881e-12	3.50093e-05	0.999965	9.91471e-14	3.43632e-06	0.999997
OTTMUSG00000004010	0.000501172	0.311503	0.687996	0.980638	0.0193445	1.71063e-05	0.984178	0.0158207	1.77858e-06
ORF61	4.45049e-09	0.00110571	0.998894	5.43404e-11	0.000793168	0.999207	7.42051e-09	0.000916112	0.999084
Nxt1	4.2311e-10	0.0133525	0.986648	1.48104e-08	0.0138872	0.986113	3.19295e-07	0.0144435	0.985556
Nusap1	1.49567e-10	0.0174018	0.982598	9.56237e-09	0.0188755	0.981124	4.3753e-05	0.0265856	0.973371
Nupr1	3.82509e-10	0.000112114	0.999888	5.27926e-14	1.44788e-06	0.999999	1.75376e-13	2.81758e-06	0.999997
Nup98	1.45739e-08	0.133194	0.866806	7.49639e-08	0.134329	0.865671	1.11136e-06	0.132207	0.867792
Nup93	4.26162e-11	0.00015595	0.999844	3.31903e-11	0.000128306	0.999872	1.82356e-08	0.000490474	0.99951
Nup88	1.02959e-11	4.27084e-05	0.999957	1.44439e-11	2.58991e-05	0.999974	1.96702e-09	0.00017034	0.99983
Nup85	3.7639e-10	0.00535723	0.994643	1.28143e-09	0.00549902	0.994501	9.81038e-07	0.00719158	0.992807
Nup62	2.63557e-11	0.000703813	0.999296	4.93755e-10	0.000772021	0.999228	1.58274e-07	0.00163204	0.998368
Nup54$LOC100042745	9.36033e-09	0.105672	0.894328	9.66203e-09	0.106795	0.893205	9.21131e-05	0.115893	0.884015
Nup50	4.16597e-09	0.0914465	0.908553	1.29205e-07	0.0931323	0.906868	6.42375e-07	0.0912833	0.908716
Nup43	6.59257e-08	0.96103	0.0389702	1.39976e-05	0.971741	0.0282451	0.000651328	0.971646	0.0277026
Nup37	2.0792e-11	0.0055798	0.99442	1.46163e-08	0.006693	0.993307	3.06925e-06	0.00945185	0.990545
Nup35	1.77677e-09	0.0439766	0.956023	4.26934e-08	0.0450263	0.954974	6.95357e-07	0.0450663	0.954933
Nup160	5.37398e-09	0.239643	0.760357	1.98398e-07	0.245768	0.754232	6.97152e-05	0.252098	0.747832
Nup153	5.71821e-10	0.00584855	0.994151	1.76025e-09	0.00594393	0.994056	3.38882e-07	0.00690231	0.993097
Nup133	3.66393e-08	0.747245	0.252755	1.53415e-06	0.756848	0.24315	8.55057e-05	0.757394	0.242521
Nufip1	2.51624e-10	0.0466534	0.953347	8.98172e-08	0.0508736	0.949126	2.93193e-05	0.0570478	0.942923
Nudt5	1.48805e-09	0.0133827	0.986617	1.74844e-09	0.0135391	0.986461	2.63709e-06	0.0159718	0.984026
Nudt21	2.09035e-12	1.71917e-05	0.999983	7.8185e-12	1.0105e-05	0.99999	1.55446e-09	0.000144461	0.999856
Nudt2	3.91123e-09	0.00244885	0.997551	1.85112e-10	0.00217827	0.997822	3.29646e-08	0.0024325	0.997567
Nudt1	7.36376e-10	0.00822133	0.991779	3.09108e-10	0.00836547	0.991635	0.000111187	0.019481	0.980408
Nudcd2	4.64169e-11	0.000535211	0.999465	3.5071e-10	0.000549337	0.999451	3.61576e-08	0.000994073	0.999006
Nudc$LOC100041237	2.50119e-11	8.28294e-05	0.999917	1.32896e-11	5.80441e-05	0.999942	1.30147e-08	0.000379591	0.99962
Nucks1	1.34862e-12	1.0067e-05	0.99999	9.59172e-13	2.60442e-06	0.999997	1.20256e-09	0.000125133	0.999875
Nubpl	1.32666e-09	0.0558641	0.944136	1.96195e-08	0.0576682	0.942332	3.12092e-05	0.0639193	0.93605
Nubp2	3.2487e-09	0.0421263	0.957874	1.25999e-08	0.0427338	0.957266	2.0449e-06	0.0441715	0.955826
Ntan1	7.15457e-10	0.00118827	0.998812	4.8944e-10	0.00107838	0.998922	4.37526e-09	0.00106362	0.998936
Nt5dc2	8.4059e-09	0.166705	0.833295	7.06874e-07	0.169283	0.830717	2.30074e-07	0.160635	0.839365
Nsun2	4.28863e-14	1.663e-06	0.999998	1.92835e-14	7.01955e-08	1	4.2715e-11	3.01196e-05	0.99997
Nsmce1	3.10106e-09	0.0021301	0.99787	1.12103e-10	0.00188713	0.998113	7.01501e-08	0.00239075	0.997609
Nsfl1c	1.68418e-13	3.2832e-06	0.999997	2.02372e-13	3.14282e-07	1	2.56268e-11	2.42729e-05	0.999976
Nrd1	5.47769e-10	0.000633854	0.999366	6.47757e-11	0.00052357	0.999476	2.06707e-08	0.000857674	0.999142
Nrbf2	5.90827e-09	0.0472481	0.952752	3.91417e-08	0.0476493	0.952351	1.40329e-07	0.0454598	0.95454
Nras$LOC100046704	6.15498e-10	0.000768885	0.999231	7.38169e-11	0.000655525	0.999344	3.08477e-08	0.0010545	0.998945
Nr0b1	1.19708e-07	0.12186	0.87814	0.419778	0.174454	0.405768	0.954747	0.0450247	0.000228252
Nptn	4.68253e-11	4.66917e-05	0.999953	1.42107e-12	3.9897e-06	0.999996	4.75841e-14	1.64784e-06	0.999998
Nploc4	4.29145e-09	0.0109996	0.989	1.37387e-09	0.0108617	0.989138	2.79065e-07	0.0114712	0.988529
Npc2	6.20299e-11	7.21009e-05	0.999928	3.39194e-11	2.54595e-05	0.999975	1.50659e-13	3.70142e-06	0.999996
Nolc1	8.85017e-11	0.00174218	0.998258	2.78195e-10	0.00183423	0.998166	3.14117e-06	0.00472394	0.995273
Nola3	3.34129e-15	4.80076e-07	1	1.67227e-15	1.1891e-08	1	1.50244e-11	1.92198e-05	0.999981
Nola2	1.8653e-14	1.18986e-06	0.999999	8.62246e-14	4.71399e-07	1	6.71337e-09	0.000251872	0.999748
Nol7	8.99362e-10	0.0106606	0.989339	2.41774e-09	0.0108517	0.989148	1.11851e-06	0.0124907	0.987508
Nol5a	6.34913e-14	2.2632e-06	0.999998	3.5383e-13	9.58383e-07	0.999999	2.80772e-09	0.000176202	0.999824
Nol5	1.31441e-14	1.09967e-06	0.999999	6.39162e-13	1.04673e-06	0.999999	2.0839e-09	0.000155829	0.999844
Nol14	5.04562e-10	0.00826871	0.991731	1.52757e-09	0.00849428	0.991506	2.96894e-06	0.0111756	0.988821
Nol11	8.35812e-09	0.231202	0.768798	2.38227e-07	0.235425	0.764574	9.31607e-06	0.236158	0.763832
Nol1	3.18513e-10	0.00248218	0.997518	5.56777e-10	0.00249952	0.9975	2.60171e-07	0.00347988	0.99652
Nodal	7.70564e-05	0.155458	0.844465	0.988581	0.0113899	2.90056e-05	0.990628	0.00937055	1.36719e-06
Noc4l	8.75085e-10	0.00200859	0.997991	1.15202e-10	0.00190819	0.998092	4.71839e-07	0.00322923	0.99677
Nob1	4.24312e-10	0.002423	0.997577	4.65311e-10	0.00240887	0.997591	2.03526e-07	0.00327999	0.99672
Nmt1$LOC100045684	2.87829e-11	6.36214e-05	0.999936	1.84043e-11	3.31894e-05	0.999967	6.65216e-10	0.000117353	0.999883
Nme2	1.04772e-18	8.52773e-09	1	2.54892e-19	3.27969e-11	1	7.14765e-19	9.50326e-09	1
Nit2	1.23899e-09	0.0328159	0.967184	3.76599e-08	0.0337051	0.966295	4.36201e-07	0.0336586	0.966341
Nipsnap3a	1.32011e-09	0.00679426	0.993206	5.17395e-09	0.0067856	0.993214	2.15324e-08	0.00635845	0.993642
Nipsnap1	1.13022e-08	0.328617	0.671383	1.8111e-07	0.334523	0.665477	0.000125699	0.341841	0.658034
Nip7	2.04025e-12	2.45529e-05	0.999975	1.99963e-11	2.11924e-05	0.999979	3.84139e-09	0.000216364	0.999784
Nid2	1.24289e-07	0.926902	0.0730977	0.000847449	0.953135	0.0460178	2.07314e-05	0.941713	0.0582662
Ngrn	2.85801e-09	0.046696	0.953304	1.55258e-08	0.0474969	0.952503	2.87217e-06	0.049284	0.950713
Ngfrap1	3.28364e-16	1.59912e-07	1	3.84407e-13	2.16056e-07	1	5.165e-13	4.4442e-06	0.999996
Ngdn	3.17763e-10	0.00723287	0.992767	3.8409e-09	0.0075086	0.992491	5.13459e-07	0.00866165	0.991338
Nfyb	3.73197e-09	0.150741	0.849259	1.9414e-07	0.154602	0.845397	6.56863e-06	0.155819	0.844174
Nfu1	3.774e-11	0.000100731	0.999899	2.08643e-11	6.93897e-05	0.999931	5.77749e-09	0.000292601	0.999707
Nfkbia	1.6156e-09	0.000266882	0.999733	3.96621e-12	5.91383e-05	0.999941	3.06454e-10	0.000102426	0.999898
Nfe2l1	5.99274e-09	0.00363942	0.996361	1.25242e-09	0.00331732	0.996683	2.56938e-09	0.00265713	0.997343
Nfatc2ip	4.46889e-09	0.719006	0.280994	2.14814e-05	0.768001	0.231978	0.00204253	0.778088	0.219869
Nek9	3.72802e-09	0.000814735	0.999185	5.56891e-11	0.000522493	0.999478	1.92801e-09	0.000531438	0.999469
Nedd8	1.28445e-13	2.8041e-06	0.999997	2.77234e-14	7.24792e-08	1	4.59124e-13	4.20961e-06	0.999996
Nedd4	2.20618e-15	3.91649e-07	1	1.07204e-15	6.79401e-09	1	2.26131e-15	3.91465e-07	1
Ndufv2	3.41201e-14	1.50202e-06	0.999998	7.09026e-14	1.18944e-07	1	6.6353e-12	1.35238e-05	0.999986
Ndufv1	2.98268e-12	1.37517e-05	0.999986	7.17025e-13	2.1982e-06	0.999998	4.14479e-10	8.02237e-05	0.99992
Ndufs8	6.24761e-11	6.05932e-05	0.999939	2.67922e-12	1.26168e-05	0.999987	2.43324e-10	6.97769e-05	0.99993
Ndufs7	3.04949e-12	1.44046e-05	0.999986	9.98237e-13	2.92726e-06	0.999997	6.24436e-10	9.5601e-05	0.999904
Ndufs6	1.15051e-12	9.01434e-06	0.999991	9.15704e-13	1.94749e-06	0.999998	4.84535e-10	8.54643e-05	0.999915
Ndufs5	8.00142e-11	0.00018269	0.999817	8.3831e-11	0.000139238	0.999861	1.64017e-09	0.000240169	0.99976
Ndufs3	4.77504e-12	1.767e-05	0.999982	1.51071e-12	3.33118e-06	0.999997	1.94745e-10	5.90862e-05	0.999941
Ndufs2	2.37044e-12	1.10903e-05	0.999989	4.11187e-14	2.0587e-07	1	3.55127e-12	1.03249e-05	0.99999
Ndufs1	3.82117e-10	0.00219553	0.997804	6.03809e-10	0.00218102	0.997819	9.65383e-08	0.00276972	0.99723
Ndufc2$LOC675851	3.7027e-10	0.000353725	0.999646	9.2536e-11	0.000255809	0.999744	1.32205e-09	0.000306889	0.999693
Ndufc1	4.14478e-14	1.66434e-06	0.999998	1.59488e-13	1.83176e-07	1	3.00124e-12	9.59291e-06	0.99999
Ndufb9	1.48884e-12	9.38355e-06	0.999991	5.00299e-13	8.83085e-07	0.999999	2.3673e-11	2.36303e-05	0.999976
Ndufb8	1.27372e-11	2.62853e-05	0.999974	5.41813e-13	2.98881e-06	0.999997	3.33732e-10	7.37387e-05	0.999926
Ndufb7	4.54197e-12	1.67837e-05	0.999983	1.71627e-12	2.63279e-06	0.999997	3.37243e-11	2.80672e-05	0.999972
Ndufb6	6.41069e-14	2.00759e-06	0.999998	1.40158e-14	4.56446e-08	1	1.49604e-12	7.0653e-06	0.999993
Ndufb3	2.23026e-11	5.11837e-05	0.999949	9.08266e-12	2.36734e-05	0.999976	1.18574e-09	0.000138918	0.999861
Ndufb2	8.56903e-10	0.00191848	0.998082	4.17593e-10	0.0018172	0.998183	2.98584e-08	0.00208343	0.997917
Ndufb11$LOC623672	4.419e-15	5.52616e-07	0.999999	1.40651e-14	3.67068e-08	1	2.0731e-12	8.14602e-06	0.999992
Ndufb10	1.20544e-11	5.61448e-05	0.999944	2.44233e-11	3.98744e-05	0.99996	2.76958e-09	0.000204738	0.999795
Ndufa9	3.72677e-13	4.69327e-06	0.999995	7.67764e-14	1.89748e-07	1	8.58443e-12	1.5133e-05	0.999985
Ndufa8	4.3928e-12	1.53913e-05	0.999985	4.55475e-13	1.08795e-06	0.999999	1.05101e-11	1.67216e-05	0.999983
Ndufa7	1.38968e-15	3.12598e-07	1	2.11767e-15	1.09019e-08	1	7.35994e-13	5.17496e-06	0.999995
Ndufa6	5.89267e-13	7.10819e-06	0.999993	2.75096e-12	2.59019e-06	0.999997	2.48431e-10	6.49972e-05	0.999935
Ndufa5	1.73534e-10	0.000426545	0.999573	1.78651e-10	0.000371052	0.999629	4.58292e-09	0.000509663	0.99949
Ndufa4	2.5806e-15	4.24024e-07	1	6.94581e-15	2.18154e-08	1	2.09663e-13	2.9761e-06	0.999997
Ndufa3	1.93342e-11	3.55681e-05	0.999964	5.6101e-12	7.89541e-06	0.999992	1.71104e-11	2.24462e-05	0.999978
Ndufa10	4.44612e-11	7.28485e-05	0.999927	1.01304e-11	3.43255e-05	0.999966	1.40541e-09	0.000155774	0.999844
Ndufa1	2.61071e-16	1.37415e-07	1	6.86334e-15	2.06139e-08	1	2.71998e-13	3.33888e-06	0.999997
Ncor1	1.3968e-08	0.177286	0.822714	7.25642e-08	0.179186	0.820814	6.18203e-06	0.179845	0.820149
Ncl	6.1613e-16	2.09426e-07	1	9.73495e-16	6.696e-09	1	7.49796e-13	5.21698e-06	0.999995
Nckap1	4.81736e-13	5.20946e-06	0.999995	4.68724e-15	3.22196e-08	1	7.58153e-14	1.89571e-06	0.999998
Ncapd2	6.8314e-10	0.0272227	0.972777	1.207e-08	0.0282496	0.97175	6.48584e-06	0.0316256	0.968368
Nbr1	1.60589e-10	0.000333241	0.999667	3.96034e-11	0.000275155	0.999725	3.03899e-08	0.00071173	0.999288
Nat5	2.67415e-10	0.000258922	0.999741	3.71776e-11	0.0001732	0.999827	3.05775e-09	0.000314466	0.999686
Nat13	1.60909e-12	1.13776e-05	0.999989	1.98899e-12	3.42903e-06	0.999997	5.65292e-10	9.2049e-05	0.999908
Nars	4.61097e-14	1.73537e-06	0.999998	9.71721e-14	1.23246e-07	1	4.77787e-14	1.54581e-06	0.999998
Narg1	7.73449e-11	0.000667797	0.999332	2.2976e-10	0.000670307	0.99933	8.02757e-08	0.00130963	0.99869
Nap1l4	5.5799e-11	8.66226e-05	0.999913	1.32544e-11	4.4157e-05	0.999956	1.49968e-09	0.000166548	0.999833
Nans	3.09703e-09	0.00378571	0.996214	1.0797e-09	0.0035747	0.996425	1.04776e-08	0.00331529	0.996685
Nanp	2.87442e-09	0.11536	0.88464	1.98467e-07	0.118453	0.881547	2.2737e-06	0.118233	0.881764
Nanog	3.19913e-10	0.000488102	0.999512	0.99992	6.94754e-05	1.06513e-05	0.999906	9.39572e-05	3.291e-08
Naca	5.74142e-19	6.27059e-09	1	1.18306e-18	8.88454e-11	1	1.46739e-17	3.88925e-08	1
Myst4	3.38103e-08	0.949115	0.0508851	0.000187018	0.978717	0.0210956	0.000530962	0.978142	0.0213271
