Loci	ips_0	ips_1	ips_2
Dgcr6	0.0757417	0.868862	0.0553962
Dgcr2	0.00665358	0.843775	0.149571
Dgat2	0.120183	0.835671	0.0441451
Dfna5h	0.0226751	0.884636	0.092689
Dffb	0.286499	0.688356	0.0251444
Dffa	0.037815	0.88705	0.0751349
Dexi	0.179385	0.785459	0.0351568
Det1	0.137191	0.821697	0.0411121
Des	0.16258	0.800105	0.0373157
Derl3	0.0715659	0.871568	0.0568656
Derl2	0.00239286	0.780068	0.217539
Derl1	0.00943957	0.859688	0.130872
Dera	0.00220308	0.773857	0.22394
Depdc7	0.000911758	0.698545	0.300543
Depdc6	0.0329326	0.887477	0.0795906
Depdc5	0.483205	0.502645	0.0141498
Depdc1b	0.00262829	0.786936	0.210436
Depdc1a	0.00301326	0.796579	0.200407
Dennd4c	0.00155487	0.746016	0.252429
Dennd4b	0.164159	0.798738	0.0371022
Dennd3	0.141031	0.81848	0.0404881
Dennd2c	0.000340892	0.598886	0.400774
Dennd2a	0.0319471	0.887456	0.080597
Dennd1a	0.157749	0.804268	0.0379832
Defcr3$Defa-ps1	0.295922	0.679616	0.0244619
Defcr-rs12	0.104538	0.848038	0.0474242
Defcr-rs10	0.0279276	0.886897	0.085175
Def8	0.00792513	0.852124	0.139951
Def6	0.00387724	0.813228	0.182895
Dedd2	0.0556658	0.880679	0.0636547
Dedd	0.0278628	0.886881	0.0852559
Decr2	0.0452175	0.885126	0.0696569
Decr1	0.00567141	0.835482	0.158847
Deb1	0.00133644	0.733122	0.265542
Deaf1	0.0288565	0.887101	0.0840421
Deadc1	0.000137666	0.499739	0.500124
Ddx6	0.000304986	0.586916	0.412779
Ddx59	0.0338176	0.887462	0.0787203
Ddx58	0.021479	0.883789	0.094732
Ddx56	0.000131857	0.494998	0.504871
Ddx55	0.174558	0.78969	0.0357528
Ddx52	0.000722689	0.676247	0.323031
Ddx51	0.0042738	0.819257	0.176469
Ddx50	0.000704593	0.67376	0.325536
Ddx49	0.000803804	0.686566	0.31263
Ddx47	0.00204818	0.76825	0.229702
Ddx46	0.000546597	0.648329	0.351124
Ddx42	0.000474268	0.633729	0.365797
Ddx41	0.0041646	0.817677	0.178159
Ddx4	0.00301546	0.79663	0.200355
Ddx31	0.0571911	0.879908	0.062901
Ddx28	0.0249011	0.885853	0.0892462
Ddx27	0.000734838	0.677876	0.321389
Ddx26b	0.0659238	0.875043	0.0590329
Ddx25	0.220737	0.748585	0.0306785
Ddx24	0.000317209	0.591153	0.40853
Ddx19b$Ddx19a	0.014321	0.874399	0.11128
Ddx11	0.0359679	0.887306	0.076726
Ddr2	0.320448	0.656767	0.0227851
Ddr1	0.169994	0.793673	0.0363336
Ddit4l	0.00826661	0.854021	0.137712
Ddit3	0.0230827	0.884892	0.0920255
Ddi2	0.0123836	0.869818	0.117798
Ddhd1	0.493643	0.492656	0.0137007
Ddef2	0.0665012	0.874698	0.0588004
Ddef1	0.0623369	0.877126	0.0605374
Ddc	0.00539913	0.8328	0.161801
Ddb2	0.0199263	0.88245	0.0976242
Ddah1	0.00212507	0.771099	0.226776
Dcun1d5	0.000570612	0.6527	0.346729
Dcun1d4	0.0138886	0.873483	0.112628
Dcun1d3	0.0188688	0.881358	0.099773
Dcun1d2	0.152567	0.808707	0.0387257
Dcun1d1$Dcun1d1	0.0462427	0.884766	0.0689913
Dctn6	0.000188865	0.534564	0.465247
Dctn5	0.000532772	0.645713	0.353754
Dctn4	0.0415131	0.886249	0.0722375
Dctn1	0.00368674	0.81002	0.186293
Dctd	0.00126561	0.728369	0.270365
Dcps	0.00549521	0.833768	0.160736
Dcp1a	0.0123187	0.869641	0.11804
Dclre1a	0.253018	0.719209	0.0277724
Dclk2	0.476559	0.509	0.014441
Dck	0.000459544	0.630451	0.369089
Dci	0.000250215	0.565419	0.434331
Dcbld2	0.00346821	0.806049	0.190483
Dcbld1	0.00256433	0.785152	0.212284
Dcakd	0.000861883	0.693232	0.305907
Dbt	0.00263968	0.787247	0.210113
Dbp	0.345688	0.633122	0.0211904
Dbnl	0.000384593	0.61174	0.387875
Dbn1	0.0490033	0.883706	0.0672908
Dazl	0.00034752	0.600947	0.398706
Dars2	0.00164862	0.750875	0.247476
Dapp1	0.382886	0.598072	0.019042
Dapk3	0.0311346	0.887407	0.0814584
Dapk1	0.00963849	0.860537	0.129825
Dap	0.0013851	0.73621	0.262405
Dalrd3$Dalrd3	0.00626941	0.840761	0.15297
Dak	0.242635	0.728703	0.028662
Dact3	0.221475	0.747918	0.0306071
Dact2	0.125383	0.83145	0.0431667
Dact1	0.0817162	0.864822	0.0534621
Dab2ip	0.00725635	0.848012	0.144732
Dab2	0.286576	0.688285	0.0251387
Daam1	0.0407066	0.886454	0.0728397
D9Ertd402e	0.0968546	0.853886	0.0492595
D9Ertd280e	0.0350691	0.887391	0.0775398
D930014E17Rik	0.0003816	0.610912	0.388707
D930005D10Rik	0.12723	0.829939	0.0428307
D930001I22Rik	0.0509785	0.882873	0.0661489
D8Ertd82e	0.237109	0.733739	0.029152
D8Ertd738e$D8Ertd738e	0.101424	0.850428	0.0481475
D8Ertd587e	0.433143	0.550408	0.0164493
D8Ertd457e	0.00253818	0.784406	0.213056
D730040F13Rik	0.0481532	0.884046	0.0678009
D6Wsu176e	0.000284363	0.57934	0.420376
D6Wsu163e	0.0343866	0.887437	0.0781766
D6Wsu116e	0.000303914	0.586536	0.41316
D6Mm5e	0.16159	0.80096	0.0374506
D630037F22Rik	0.213658	0.754966	0.0313766
D630023F18Rik	0.43409	0.549506	0.0164034
D630014A15Rik	0.152656	0.808631	0.0387127
D5Wsu178e	0.135666	0.822969	0.0413657
D5Ertd585e	0.0072533	0.847992	0.144755
D5Ertd579e	0.0567787	0.880119	0.0631022
D530033C11Rik	0.0190793	0.881588	0.0993326
D530005L17Rik	0.469376	0.515864	0.0147603
D4Wsu132e	0.000329548	0.595256	0.404414
D4Wsu114e	0.0134545	0.872506	0.114039
D4Ertd429e	0.034331	0.88744	0.0782292
D4Ertd22e	0.000693445	0.672191	0.327116
D4Bwg0951e	0.24283	0.728525	0.0286449
D430028G21Rik	0.00446357	0.821874	0.173662
D3Ertd300e	0.0847372	0.862713	0.0525502
D330038O06Rik	0.0222705	0.884366	0.0933637
D330012F22Rik	0.042221	0.886057	0.0717216
D2Wsu81e	0.0505878	0.883042	0.0663702
D2Ertd750e	0.100089	0.851445	0.0484661
D2Ertd435e	0.0202567	0.882759	0.0969839
D2Ertd391e	0.0152268	0.876148	0.108626
D2Bwg1335e	0.0120406	0.868864	0.119096
D230025D16Rik	0.00628468	0.840886	0.152829
D230014K01Rik	0.266982	0.706383	0.0266347
D230010M03Rik	0.0189206	0.881415	0.099664
D1Pas1	0.101916	0.850052	0.0480314
D1Bwg1363e	0.0652013	0.875471	0.0593274
D1Bwg0212e	0.000135208	0.497757	0.502108
D19Wsu162e	0.0193834	0.881909	0.0987078
D19Ertd737e	0.00281579	0.791851	0.205333
D19Bwg1357e	0.00905643	0.857968	0.132976
D17Wsu104e	0.00688067	0.845437	0.147682
D17H6S56E-5	0.0035732	0.807998	0.188428
D16H22S680E	0.148646	0.812047	0.039307
D16Ertd472e	0.00823992	0.853877	0.137883
D15Wsu75e	0.00298883	0.796017	0.200994
D15Wsu169e	0.194854	0.771785	0.0333602
D15Mgi27	0.000337827	0.597918	0.401744
D14Ertd581e	0.444594	0.539505	0.0159007
D14Ertd449e	0.00976989	0.861082	0.129149
D14Ertd436e	0.00477881	0.825893	0.169328
D13Wsu177e	0.00246625	0.7823	0.215233
D130059P03Rik	0.0205529	0.883025	0.0964219
D12Ertd647e	0.133376	0.824872	0.0417526
D12Ertd551e	0.00654999	0.842989	0.150461
D11Wsu99e$D11Wsu99e	0.000463328	0.631305	0.368232
D11Wsu47e	0.00241676	0.780805	0.216779
D11Ertd497e	0.000547927	0.648577	0.350875
D11Bwg0434e	0.00148851	0.742349	0.256162
D10Wsu102e	0.190999	0.775209	0.0337928
D10Jhu81e	0.000223014	0.552827	0.44695
D10Ertd641e	0.00694715	0.845908	0.147144
D10Ertd610e	0.02977	0.887256	0.0829745
D10Bwg1364e	0.000134288	0.497006	0.50286
D10627	0.0120706	0.868949	0.11898
D0H4S114	0.057843	0.87957	0.0625867
D030070L09Rik	0.0254122	0.886074	0.0885136
D030051N19Rik	0.0390766	0.886817	0.074106
Cyr61	0.00728615	0.848208	0.144506
Cyp51	0.0113536	0.866797	0.12185
Cyp4f16$Cyp4f16	0.26054	0.712308	0.0271517
Cyp4f16	0.469802	0.515457	0.0147412
Cyp4f13	0.198197	0.76881	0.0329927
Cyp2s1	0.00437386	0.820657	0.174969
Cyp20a1	0.0068377	0.845129	0.148033
Cyp1b1	0.229339	0.740799	0.0298619
Cyld	0.137634	0.821327	0.0410391
Cyhr1	0.0257196	0.886198	0.0880824
Cyfip2	0.413954	0.568644	0.0174019
Cyct	0.00158424	0.747577	0.250838
Cybasc3	0.0421618	0.886074	0.0717643
Cyba	0.00391702	0.81387	0.182213
Cyb561d2	0.0593308	0.878783	0.0618863
Cyb561	0.0278829	0.886886	0.0852308
Cxxc5	0.000210742	0.546616	0.453173
Cxxc1	0.00808555	0.853031	0.138883
Cxx1b	0.0019273	0.763482	0.23459
Cxcl5	0.0672097	0.874272	0.0585187
Cxcl16	0.165878	0.797249	0.0368727
Cxcl1	0.130927	0.826898	0.042175
Cxadr	0.462333	0.522588	0.0150781
Cwf19l2$Cwf19l2	0.000211958	0.547248	0.45254
Cwf19l1	0.0292529	0.887174	0.0835734
Cutl1	0.381835	0.599065	0.0190997
Cutc	0.0822308	0.864465	0.0533038
Cul7	0.000172673	0.524693	0.475135
Cul5	0.00366765	0.809686	0.186646
Cul4a	0.00735099	0.848629	0.14402
Cul3	0.000140984	0.502359	0.4975
Cugbp2	0.407913	0.574376	0.017711
Cuedc2	0.0023476	0.778646	0.219006
Ctxn1	0.0586181	0.879163	0.062219
Cttnbp2nl	0.119155	0.8365	0.0443445
Ctsh	0.0797593	0.866165	0.0540756
Ctsf	0.0441414	0.885481	0.0703772
Ctsc	0.00041007	0.618519	0.381071
Ctsa	0.00150775	0.743433	0.25506
Ctr9	0.0115192	0.867315	0.121166
Ctps2	0.005591	0.83471	0.159699
Ctnnd1	0.00956814	0.86024	0.130192
Ctnnbip1	0.014585	0.874931	0.110483
Ctnnal1	0.00747348	0.849409	0.143117
Cthrc1	0.418582	0.56425	0.0171682
Ctf1	0.140127	0.81924	0.0406333
Ctdspl2	0.0227172	0.884663	0.0926198
Ctdsp2	0.000813178	0.687679	0.311507
Ctdsp1	0.00523282	0.831064	0.163703
Ctdp1	0.00107035	0.713383	0.285547
Ctage5	0.00777352	0.85124	0.140986
Cstf1	0.00196702	0.76509	0.232943
Csrp2bp	0.00193215	0.763681	0.234387
Csrp1	0.00163679	0.750282	0.248081
Cspp1	0.106458	0.846551	0.0469909
Csnk2a2	0.00214266	0.771732	0.226125
Csnk1g3	0.0023095	0.777421	0.220269
Csnk1g2	0.000148322	0.507945	0.491907
Csnk1g1	0.0450786	0.885173	0.0697487
Csnk1e	0.00104121	0.710862	0.288097
Csk	0.0237689	0.885288	0.0909433
Csf2ra$Csf2ra	0.265273	0.707956	0.0267706
Csf1	0.0166162	0.878442	0.104942
Csad	0.00961545	0.86044	0.129945
Cryzl1	0.00169425	0.753117	0.245189
Cryz	0.000674056	0.669391	0.329935
Cryl1	0.343486	0.635189	0.0213248
Crybb1	0.419234	0.56363	0.0171355
Cryab	0.00632788	0.841237	0.152435
Cry2	0.0298296	0.887264	0.0829063
Cry1	0.000650543	0.665868	0.333482
Crry	0.00598088	0.838311	0.155708
Crot	0.00381587	0.812219	0.183966
Crocc	0.275888	0.698171	0.0259411
Crnkl1	0.000712452	0.674849	0.324439
Crmp1	0.00619215	0.840121	0.153686
Crls1	0.000339948	0.598589	0.401071
Crlf1	0.00056769	0.652179	0.347253
Crkrs	0.048372	0.883959	0.0676685
Crkl	0.00179626	0.757863	0.24034
Crk	0.000287887	0.580675	0.419037
Crim2	0.12262	0.8337	0.0436806
Creld1	0.0105427	0.864054	0.125403
Creg1	0.0172931	0.879413	0.103294
Crebzf	0.0118756	0.868387	0.119738
Crebl1	0.0191035	0.881614	0.0992823
Crebbp	0.00139593	0.736879	0.261725
Creb3l3	0.274375	0.699567	0.0260573
Creb3l2	0.358941	0.620659	0.0203994
Creb3l1	0.0854172	0.862232	0.0523505
Creb3	0.245661	0.72594	0.0283987
Creb1	0.00901251	0.857763	0.133224
Crct1	0.269652	0.703924	0.0264243
Crcp	0.00158986	0.747872	0.250539
Crbn	0.00217669	0.772938	0.224885
Crb3	0.0708379	0.872029	0.0571329
Cradd	0.0189092	0.881403	0.099688
Crabp2	0.00388657	0.813379	0.182734
Crabp1	0.00438149	0.820762	0.174857
Cpxm1	0.0655306	0.875277	0.0591927
Cpt2	0.00201174	0.766852	0.231136
Cpt1c	0.00650233	0.84262	0.150877
Cpt1a	0.000415617	0.619934	0.37965
Cpsf6	0.000300481	0.585308	0.414391
Cpsf2	0.00300784	0.796455	0.200537
Cpox	0.057957	0.879511	0.0625322
Cpne5	0.025062	0.885925	0.0890134
Cpne3	0.00202268	0.767275	0.230703
Cpne2	0.491219	0.494977	0.0138041
Cpne1	0.000176275	0.526967	0.472856
Cplx1	0.0783687	0.867108	0.0545231
Cpeb4	0.0274926	0.886784	0.0857229
Cpd	0.255832	0.71663	0.0275379
Cox8c	0.0205615	0.883033	0.0964057
Cox7b2	0.48449	0.501416	0.0140941
Cox7a1	0.0115751	0.867487	0.120938
Cox6a2	0.131651	0.8263	0.0420492
Cox19	0.000202055	0.54199	0.457808
Cox15	0.0246545	0.885739	0.0896069
Cox11	0.00209665	0.770061	0.227842
Cox10	0.0188749	0.881365	0.0997601
Cotl1	0.00060214	0.658132	0.341266
Cort	0.159364	0.802878	0.0377575
Coro2b	0.0429347	0.885853	0.0712128
Coro1c	0.104609	0.847983	0.0474078
Coro1b	0.000250407	0.565503	0.434247
Coq9	0.000661805	0.667573	0.331765
Coq6	0.00335951	0.803945	0.192695
Coq5	0.0020715	0.769128	0.2288
Coq4	0.0121323	0.869124	0.118744
Coq3	0.00143819	0.73943	0.259132
Coq2	0.000976251	0.704926	0.294098
Coq10b	0.000474748	0.633834	0.365691
Copz2	0.265906	0.707374	0.0267201
Cops7b	0.00743085	0.84914	0.143429
Copg2	0.0018165	0.758765	0.239419
Copg	0.000550086	0.648977	0.350473
Comtd1	0.0134454	0.872485	0.114069
Comt	0.00888587	0.857163	0.133951
Commd9	0.0115531	0.86742	0.121027
Commd8	0.00140464	0.737412	0.261183
Commd7	0.0899693	0.858968	0.0510624
Commd6	0.00341265	0.804985	0.191602
Commd5	0.00139911	0.737074	0.261527
Commd4	0.000192399	0.536604	0.463203
Commd3	0.000270304	0.573833	0.425896
Commd2	0.00404587	0.815892	0.180062
Commd10	0.000735697	0.67799	0.321274
Commd1	0.000364186	0.605946	0.39369
Col8a1	0.491052	0.495137	0.0138113
Col6a3	0.0302675	0.887321	0.0824112
Col6a2	0.016386	0.878091	0.105523
Col6a1	0.0671418	0.874313	0.0585456
Col5a2	0.00342363	0.805197	0.191379
Col5a1	0.0281221	0.886944	0.0849337
Col4a3bp	0.00216586	0.772557	0.225277
Col4a2	0.0131348	0.871747	0.115118
Col4a1	0.00076985	0.682401	0.316829
Col3a1	0.00987347	0.861503	0.128624
Col2a1	0.11591	0.839102	0.0449876
Col27a1	0.209625	0.758589	0.0317855
Col25a1	0.356881	0.622598	0.0205204
Col1a2	0.000328964	0.595066	0.404605
Col1a1	0.0042458	0.818858	0.176897
Col16a1	0.123584	0.832916	0.0434997
Coil	0.000149812	0.509046	0.490804
Cog8	0.00154455	0.745458	0.252997
Cog7	0.0432967	0.885744	0.0709589
Cog6$Ccrn4l	0.0035052	0.806745	0.18975
Cog4	0.0125493	0.870262	0.117188
Cog3	0.00184071	0.759827	0.238333
Cog2	0.0065762	0.843189	0.150234
Cog1	0.0298679	0.887269	0.0828627
Coch	0.0246731	0.885747	0.0895796
Coasy	0.00670262	0.844141	0.149156
Cntrob	0.0164624	0.878208	0.105329
Cntfr	0.121747	0.834408	0.0438458
Cntf	0.372468	0.60791	0.0196218
Cntd1	0.321822	0.655483	0.0226951
Cnpy1	0.00888656	0.857167	0.133947
Cnp	0.122656	0.83367	0.0436737
Cnot8	0.000402133	0.616458	0.38314
Cnot7	0.000765266	0.681823	0.317412
Cnot6l	0.0193966	0.881923	0.0986809
Cnot6	0.000695152	0.672433	0.326872
Cnot4	0.00341009	0.804935	0.191654
Cnot2	0.00387932	0.813262	0.182859
Cnot10	0.00203358	0.767694	0.230273
Cno	0.0163583	0.878048	0.105594
Cnnm4	0.400887	0.581036	0.0180762
Cnnm3	0.164495	0.798447	0.0370571
Cnnm2	0.0390717	0.886818	0.0741099
Cnn1	0.382699	0.598249	0.0190522
Cnksr3	0.0113421	0.86676	0.121898
Cmtm7	0.000243603	0.562494	0.437263
Cmtm6	0.000265105	0.57172	0.428015
Cmtm3	0.205831	0.761991	0.0321782
Cmklr1	0.302017	0.67395	0.0240323
Clybl	0.00434982	0.820325	0.175325
Cluap1	0.018519	0.880961	0.10052
Clu	0.034434	0.887434	0.0781318
Cltb	0.00629328	0.840956	0.15275
Clstn3	0.0876027	0.860676	0.0517217
Clstn1	0.00445191	0.821718	0.17383
Clspn	0.00562335	0.835022	0.159355
Clpx	0.00529625	0.831735	0.162968
Clptm1	0.00015561	0.513229	0.486616
Clpb	0.001418	0.738223	0.260359
Clock$Clock	0.123238	0.833198	0.0435644
Cln8	0.0625402	0.877011	0.0604492
Cln6	0.0308718	0.887385	0.0817434
Cln5	0.000930541	0.700458	0.298612
Cln3	0.478611	0.507038	0.0143506
Clk4	0.0135448	0.872715	0.11374
Clk3	0.00158203	0.747461	0.250957
Clk2	0.000195189	0.538188	0.461617
Clip4$Clip4	0.329463	0.648336	0.0222014
Clip3	0.13739	0.821531	0.0410793
Clip1	0.303545	0.672529	0.023926
Clic6	0.444317	0.539769	0.0159138
Clic1	0.000128069	0.491795	0.508077
Clec16a	0.215837	0.753004	0.0311591
Cldnd1	0.00403484	0.815722	0.180243
Cldn7	0.189969	0.776121	0.0339099
Cldn6	0.0947636	0.855446	0.04979
Cldn4	0.00052435	0.644081	0.355394
Cldn3	0.229769	0.740409	0.029822
Cldn12	0.00130439	0.73101	0.267685
Clcnkb	0.207957	0.760086	0.0319572
Clcnka	0.377507	0.603154	0.0193394
Clcn7	0.123106	0.833305	0.0435892
Clcn6	0.0897221	0.859148	0.0511303
Clcn5$Clcn5	0.0366233	0.887227	0.0761493
Clcn4-2	0.414478	0.568146	0.0173753
Clcn3	0.00147386	0.741512	0.257014
Clcn2	0.0444286	0.885389	0.0701827
Clcc1	0.442013	0.541964	0.0160231
Clasp2	0.0122953	0.869577	0.118127
Clasp1	0.0057014	0.835766	0.158533
Cklf	0.0138573	0.873415	0.112728
Ckap5	0.00212183	0.770981	0.226897
Ckap4	0.000438539	0.625568	0.373994
Ckap2l	0.000955876	0.702966	0.296078
Ciz1	0.168238	0.7952	0.0365618
Cited1	0.45688	0.527792	0.0153275
Cit	0.140159	0.819213	0.0406281
Cish	0.173801	0.790351	0.0358479
Cisd2	0.436382	0.547325	0.0162926
Cirbp	0.000549257	0.648824	0.350627
Cilp2	0.254414	0.717931	0.0276558
Cidea	0.0479661	0.884119	0.0679147
Cic	0.00119096	0.722995	0.275814
Cib1	0.000628546	0.662437	0.336935
Ciapin1	0.00203259	0.767656	0.230312
Churc1	0.000170062	0.523014	0.476816
Chuk	0.000206539	0.544402	0.455391
Chtf18	0.00239452	0.780119	0.217486
Chsy1	0.000200501	0.541141	0.458658
Chst7	0.404133	0.57796	0.0179067
Chst14	0.0648068	0.875703	0.05949
Chst12	0.0744826	0.869689	0.0558283
Chrna9	0.272238	0.701539	0.0262225
Chrac1	0.00191101	0.762811	0.235278
Chpt1	0.0594279	0.878731	0.0618413
Chn1	0.1611	0.801383	0.0375178
Chmp7	0.00970647	0.86082	0.129473
Chmp6	0.000375443	0.609185	0.39044
Chmp2b	0.00107879	0.714096	0.284825
Chmp1b	0.0030693	0.797847	0.199084
Chmp1a	0.000300469	0.585304	0.414396
Chm	0.000435414	0.624819	0.374745
Chkb	0.0339423	0.887458	0.0786001
Chka	0.0617513	0.877455	0.0607935
Chit1	0.134543	0.823903	0.0415544
Chid1	0.126976	0.830147	0.0428766
Chic2	0.00431061	0.819778	0.175912
Chic1	0.13745	0.82148	0.0410694
Chfr	0.00156279	0.74644	0.251997
Cherp	0.00195647	0.764668	0.233376
Chek2	0.000742736	0.678918	0.320339
Chek1	0.00817606	0.85353	0.138294
Chd9	0.0140882	0.873913	0.111999
Chd8	0.0116544	0.867728	0.120617
Chd7	0.031878	0.887453	0.0806692
Chd6	0.181526	0.783576	0.034898
Chd4	0.000140183	0.501732	0.498127
Chd3	0.108582	0.844896	0.0465226
Chd2	0.0172019	0.879287	0.103511
Chd1l	0.000228046	0.555272	0.4445
Chd1	0.00395292	0.814443	0.181604
Chchd7	0.00983511	0.861348	0.128817
Chchd6	0.00179911	0.757991	0.24021
Chchd5$Chchd5	0.00109165	0.715172	0.283736
Chchd3	0.000292506	0.582399	0.417309
Chaf1b	0.00127099	0.728742	0.269987
Chac2	0.0279223	0.886896	0.0851816
Chac1	0.000437782	0.625387	0.374175
Cgrrf1	0.349468	0.629571	0.0209618
Cfp	0.496499	0.489922	0.0135795
Cfl2	0.000326492	0.594256	0.405418
Cetn4$Cetn4	0.368133	0.611999	0.0198679
Cep78	0.011724	0.867938	0.120338
Cep76	0.0252667	0.886013	0.0887202
Cep72	0.112776	0.841595	0.0456295
Cep70	0.0955525	0.854859	0.0495882
Cep68	0.0213019	0.883651	0.0950476
Cep63	0.188553	0.777375	0.0340722
Cep57	0.000243439	0.56242	0.437336
Cep27	0.00469625	0.824878	0.170426
Cep170	0.0758333	0.868802	0.0553652
Cep164	0.0362421	0.887275	0.076483
Cep152	0.107315	0.845885	0.0468007
Cep135	0.462613	0.522321	0.0150654
Centg3	0.147395	0.813108	0.0394961
Centg2	0.127165	0.829992	0.0428424
Centd2	0.290387	0.684753	0.0248601
Centb5	0.0655334	0.875275	0.0591915
Centb2	0.00162088	0.749475	0.248904
Centa1	0.00162893	0.749884	0.248487
Cenpq	0.000535125	0.646163	0.353301
Cenpp	0.0009924	0.706445	0.292563
Cenpl	0.0142575	0.874268	0.111474
Cenpk	0.000744261	0.679118	0.320137
Cenpj	0.0421401	0.88608	0.07178
Cenpi	0.000659421	0.667215	0.332126
Cenpf	0.000203755	0.542911	0.456885
Cenpe	0.000333759	0.596619	0.403047
Cenpc1	0.000235201	0.558655	0.44111
Cenpb	0.00666439	0.843856	0.149479
Celsr1	0.186483	0.779205	0.0343119
Ceecam1	0.235348	0.735342	0.0293107
Cebpg	0.0395503	0.886719	0.0737309
Cebpd	0.0346059	0.887424	0.0779701
Cebpb	0.0018292	0.759324	0.238847
Ceacam1	0.0432178	0.885768	0.071014
Cdyl2	0.00565417	0.835318	0.159028
Cdyl	0.000427694	0.622944	0.376628
Cdsn	0.285019	0.689727	0.0252537
Cds2	0.0120691	0.868945	0.118986
Cds1	0.423987	0.559114	0.0168985
Cdr2l	0.0281289	0.886946	0.0849253
Cdr2	0.00306234	0.797691	0.199247
Cdon	0.226874	0.743033	0.0300925
Cdo1	0.118024	0.83741	0.0445663
Cdkn2d	0.00339171	0.804578	0.19203
Cdkn2b	0.00917341	0.858505	0.132321
Cdkn2a	0.0189801	0.881481	0.0995394
Cdkn1c	0.0097829	0.861135	0.129082
Cdkn1b	0.00408292	0.816456	0.179461
Cdkl2	0.448202	0.536067	0.0157308
Cdkal1	0.119003	0.836623	0.0443742
Cdk6	0.0934468	0.856422	0.0501314
Cdk5rap2	0.110117	0.843692	0.0461911
Cdk5rap1	0.00061043	0.659506	0.339883
Cdk5	0.0418639	0.886156	0.0719805
Cdk2ap2	0.00414061	0.817322	0.178538
Cdk2	0.00124301	0.726784	0.271973
Cdk10	0.0125967	0.870387	0.117016
Cdipt	0.00041442	0.619631	0.379955
Cdh2$Cdh2	0.190433	0.77571	0.0338571
Cdh11	0.00867338	0.856126	0.135201
Cdca7l	0.00481379	0.826316	0.16887
Cdca2	0.00015623	0.513667	0.486177
Cdc73	0.00464395	0.824221	0.171135
Cdc7	0.00508383	0.82944	0.165476
Cdc45l	0.0119442	0.868586	0.119469
Cdc42se1	0.00157484	0.747081	0.251344
Cdc42ep5	0.0319407	0.887456	0.0806037
Cdc42ep4	0.0197204	0.882249	0.0980304
Cdc42ep3	0.0134961	0.872603	0.113901
Cdc42ep2	0.124	0.832578	0.0434222
Cdc42bpb	0.00361803	0.808807	0.187575
Cdc37l1	0.00470254	0.824956	0.170341
Cdc2l6	0.130458	0.827285	0.0422571
Cdc2l5	0.0129205	0.871218	0.115861
Cdc27	0.00282557	0.792095	0.205079
Cdc26	0.00141807	0.738228	0.260354
Cdc25c	0.0107201	0.864684	0.124596
Cdc25b	0.0171302	0.879187	0.103683
Cdc25a	0.00041747	0.620402	0.37918
Cdc23	0.00747951	0.849447	0.143073
Cdc16	0.000343623	0.59974	0.399916
Cdc14b	0.0011813	0.722269	0.27655
Cdadc1	0.361616	0.618141	0.0202434
Cd99	0.227576	0.742397	0.0300266
Cd97	0.000433244	0.624296	0.375271
Cd8b1$2410014A08Rik	0.00237334	0.779459	0.218168
Cd82	0.224511	0.745172	0.0303161
Cd68	0.013404	0.872389	0.114207
Cd59a	0.0975125	0.853392	0.0490955
Cd55	0.244228	0.727249	0.0285229
Cd47	0.0860093	0.861813	0.0521782
Cd44	0.00118362	0.722444	0.276372
Cd3eap	0.017266	0.879376	0.103358
Cd3e	0.272762	0.701056	0.0261819
Cd38	0.0639851	0.876182	0.0598327
Cd37	0.444678	0.539425	0.0158967
Cd320	0.00160421	0.748618	0.249778
Cd302	0.179007	0.78579	0.0352027
Cd300d	0.392075	0.589381	0.0185435
Cd2bp2	0.000725727	0.676657	0.322617
Cd2ap	0.00132419	0.732322	0.266354
Cd276	0.0181041	0.880465	0.10143
Cd24a	0.000376448	0.609469	0.390155
Cd248	0.0528998	0.882008	0.065092
Cd1d1	0.122644	0.83368	0.043676
Cd163l1	0.384055	0.596967	0.0189779
Cd151	0.011293	0.866603	0.122103
Cd109	0.17263	0.791374	0.0359961
Ccs	0.000186521	0.533189	0.466624
Ccpg1	0.00590618	0.837648	0.156446
Ccnyl1	0.000808323	0.687105	0.312087
Ccny	0.0145409	0.874844	0.110615
Ccnt2	0.0041482	0.817435	0.178417
Ccnt1	0.00112002	0.717493	0.281387
Ccno	0.0330637	0.887477	0.0794597
Ccnl2	0.000568469	0.652318	0.347113
Ccnl1	0.000221874	0.552265	0.447513
Ccnk	0.0345677	0.887426	0.0780059
Ccng2	0.00487294	0.827022	0.168106
Ccne2	0.0286622	0.887063	0.0842751
Ccndbp1	0.000484572	0.635956	0.36356
Ccnd2	0.000611607	0.659699	0.339689
Ccnc	0.0195189	0.882048	0.0984334
Ccm2	0.000290604	0.581692	0.418017
Ccl27	0.309875	0.666634	0.0234914
Ccl2	0.0460444	0.884837	0.0691186
Cchcr1	0.0754357	0.869064	0.0555004
Ccdc98	0.128747	0.828694	0.0425589
Ccdc97	0.111957	0.842242	0.0458007
Ccdc95	0.000807283	0.686981	0.312212
Ccdc94	0.177547	0.787072	0.0353816
Ccdc92	0.0179594	0.880286	0.101755
Ccdc91	0.281152	0.693306	0.025542
Ccdc90a	0.494037	0.492279	0.0136839
Ccdc88c	0.154431	0.807113	0.0384554
Ccdc88a	0.100856	0.850861	0.0482824
Ccdc86	0.00932716	0.859195	0.131477
