Loci	mef_0	mef_1	mef_2
Fgd5_mef	0.995202	0.00475624	4.22159e-05
Fgd1_mef	0.204367	0.770461	0.0251717
Fez2_mef	1.62305e-05	0.349013	0.650971
Fez1_mef	0.00504488	0.866959	0.127997
Fetub_mef	0.971767	0.0279418	0.000290676
Fert2_mef	0.00272198	0.83568	0.161598
Fem1c_mef	0.0054329	0.870152	0.124415
Fem1a$4931440F15Rik_mef	0.326122	0.656321	0.0175572
Fech_mef	0.0027756	0.836796	0.160428
Fdxr_mef	0.462519	0.525611	0.0118705
Fcmd_mef	0.341115	0.642057	0.0168278
Fchsd2_mef	0.0350246	0.905408	0.0595674
Fcho2_mef	0.0288579	0.906659	0.0644834
Fcho1_mef	0.873827	0.124481	0.00169213
Fcgrt_mef	0.001224	0.782776	0.216
Fcgr2b_mef	0.0200884	0.9053	0.0746115
Fbxw9_mef	0.01724	0.903466	0.0792938
Fbxw8_mef	0.000477098	0.703193	0.29633
Fbxw7_mef	0.0207492	0.905598	0.073653
Fbxw5_mef	0.00886389	0.888162	0.102974
Fbxw4_mef	0.0108545	0.893998	0.0951473
Fbxw2_mef	0.0252951	0.906685	0.0680197
Fbxw17_mef	0.00989987	0.891468	0.0986323
Fbxw11_mef	0.00132488	0.788637	0.210038
Fbxo9_mef	0.00540459	0.869931	0.124664
Fbxo7_mef	0.163724	0.807415	0.0288604
Fbxo46_mef	0.326164	0.656281	0.0175551
Fbxo45_mef	0.0814327	0.877244	0.0413237
Fbxo44$Fbxo44_mef	0.63244	0.360805	0.00675495
Fbxo42_mef	0.0151692	0.901415	0.0834155
Fbxo39_mef	0.757444	0.238697	0.0038597
Fbxo36_mef	0.0361439	0.905057	0.0587986
Fbxo34_mef	0.00314934	0.843826	0.153025
Fbxo33_mef	0.00440218	0.860769	0.134829
Fbxo31_mef	0.0589354	0.893276	0.0477887
Fbxo30_mef	0.00457118	0.862521	0.132908
Fbxo3_mef	0.00451424	0.861942	0.133544
Fbxo28_mef	0.00125036	0.784366	0.214384
Fbxo27_mef	0.548405	0.442512	0.00908354
Fbxo25_mef	0.000443855	0.696398	0.303158
Fbxo21_mef	0.0147375	0.90089	0.0843724
Fbxo2_mef	0.607255	0.385328	0.00741705
Fbxo18_mef	8.9169e-05	0.528749	0.471162
Fbxo17_mef	0.0199849	0.90525	0.0747656
Fbxo11_mef	0.000184644	0.607757	0.392058
Fbxl6_mef	0.00625056	0.875862	0.117888
Fbxl5_mef	0.00160236	0.802159	0.196239
Fbxl4_mef	0.0363711	0.904982	0.0586464
Fbxl3_mef	0.0208037	0.905621	0.0735758
Fbxl20_mef	0.0107387	0.893714	0.0955472
Fbxl18_mef	0.458859	0.529141	0.0120004
Fbxl15_mef	0.157939	0.812594	0.0294673
Fbxl14_mef	0.00958053	0.890517	0.0999021
Fbxl12_mef	0.0404358	0.903444	0.0561202
Fbxl11_mef	0.0904483	0.870216	0.0393362
Fbp2_mef	0.867445	0.130757	0.00179797
Fbn1_mef	4.96872e-09	0.0184253	0.981575
Fbln2_mef	1.35635e-09	0.0107658	0.989234
Fbln1_mef	0.0120846	0.896688	0.0912274
Fbf1_mef	0.00727533	0.881549	0.111176
Fastkd5_mef	0.00393428	0.855358	0.140707
Fastkd3_mef	0.0594555	0.892939	0.0476054
Fastkd2_mef	0.0324359	0.906086	0.0614781
Fastkd1_mef	0.139841	0.828617	0.0315422
Fastk_mef	0.000823711	0.751478	0.247699
Farsa_mef	0.0136744	0.899425	0.0869005
Fars2_mef	0.00414328	0.857885	0.137972
Farp1_mef	6.82816e-06	0.271	0.728993
Fancm_mef	0.729005	0.26653	0.00446486
Fancl_mef	0.0407523	0.90331	0.0559377
Fanci_mef	0.548963	0.44197	0.0090669
Fancg_mef	0.572263	0.41935	0.00838673
Fancd2_mef	0.906582	0.0922437	0.00117433
Fancc_mef	0.348138	0.635365	0.016497
Fancb_mef	0.647002	0.346613	0.00638501
Fanca_mef	0.370698	0.613825	0.015477
Fahd2a_mef	0.0815278	0.877171	0.0413014
Fahd1_mef	0.196527	0.777656	0.0258169
Fah_mef	0.00032459	0.665974	0.333701
Fads2_mef	0.000338405	0.670113	0.329548
Fads1_mef	4.88695e-05	0.462955	0.536996
Fadd_mef	0.0911752	0.869638	0.0391867
F8a_mef	0.216417	0.759353	0.0242301
F830021D11Rik_mef	0.0266896	0.90675	0.0665601
F730047E07Rik_mef	0.0547274	0.89592	0.049353
F730014I05Rik_mef	0.14237	0.826396	0.0312343
F630110N24Rik_mef	0.135217	0.832661	0.032122
F630043A04Rik_mef	0.098853	0.863456	0.0376913
F3_mef	4.13256e-06	0.231539	0.768457
F11r_mef	0.00222903	0.823762	0.174009
Ezh1_mef	0.451298	0.53643	0.0122717
Eya3_mef	0.0327006	0.906026	0.0612735
Extl3_mef	0.00225215	0.824399	0.173349
Extl2_mef	0.00142308	0.793813	0.204764
Ext2_mef	1.17495e-05	0.318503	0.681485
Ext1_mef	1.41875e-05	0.336118	0.663868
Exosc6_mef	0.00186187	0.812277	0.185861
Exosc4_mef	0.00318006	0.844352	0.152468
Exosc3_mef	0.0088566	0.888136	0.103007
Exosc2_mef	0.0165569	0.902868	0.0805756
Exosc1_mef	0.00152697	0.798805	0.199668
Exod1_mef	0.239341	0.738075	0.0225835
Exoc8_mef	0.0219872	0.906049	0.071964
Exoc7_mef	0.00567593	0.871981	0.122343
Exoc5_mef	0.000494554	0.70654	0.292965
Exoc4_mef	0.000226411	0.629226	0.370548
Exoc3l_mef	0.993712	0.00623161	5.60837e-05
Exoc3_mef	0.000833812	0.752489	0.246677
Exoc2_mef	0.000617674	0.72673	0.272652
Exoc1_mef	0.0181898	0.904188	0.0776223
Exo1_mef	0.282834	0.697298	0.0198677
Exdl2_mef	0.107635	0.85622	0.0361448
Evpl_mef	0.841979	0.155785	0.00223573
Evl_mef	0.0115246	0.895534	0.0929411
Evc2_mef	0.00548512	0.870556	0.123959
Evc_mef	0.106916	0.856818	0.0362656
Etv6_mef	0.0214344	0.905864	0.0727019
Etv4_mef	0.0873412	0.872666	0.0399924
Etv3_mef	0.357062	0.626852	0.016086
Etv1_mef	0.911016	0.0878763	0.00110764
Ets2_mef	0.000143648	0.580825	0.419031
Etl4_mef	0.811425	0.185783	0.00279267
Ethe1_mef	0.00403098	0.856551	0.139418
Etfdh_mef	0.00107695	0.77302	0.225903
Etaa1_mef	0.724749	0.270693	0.00455804
Esx1_mef	0.760585	0.23562	0.0037947
Esrra_mef	0.0560999	0.895074	0.0488262
Esco1_mef	0.141325	0.827314	0.0313607
Esam1_mef	0.785427	0.21128	0.00329334
Es2el_mef	0.132516	0.835013	0.0324714
Errfi1_mef	2.7815e-06	0.203537	0.79646
Erp29_mef	9.81161e-05	0.539246	0.460656
Ero1lb_mef	0.848731	0.149152	0.0021173
Ero1l$EG665562_mef	3.60671e-05	0.430357	0.569607
Ermp1_mef	0.00427582	0.859393	0.136331
Erlin2_mef	0.000502347	0.707989	0.291508
Erlin1_mef	0.0044105	0.860858	0.134732
Ergic3_mef	2.91854e-05	0.40809	0.591881
Ergic2_mef	0.00101662	0.768513	0.23047
Ergic1_mef	9.21112e-06	0.296596	0.703395
Ereg_mef	0.000424358	0.692127	0.307449
Ercc8_mef	0.638899	0.354512	0.00658973
Ercc6l_mef	0.013182	0.898654	0.0881641
Ercc5_mef	0.0115155	0.895515	0.0929699
Ercc4_mef	0.234553	0.742533	0.0229133
Ercc3_mef	0.000699731	0.737653	0.261647
Ercc2_mef	0.291834	0.688807	0.0193593
Ercc1_mef	0.000139923	0.577982	0.421878
Erc1_mef	0.0889543	0.871397	0.0396482
Erbb3_mef	0.961295	0.038288	0.000416729
Erbb2ip_mef	0.0026954	0.835115	0.16219
Erbb2_mef	0.0275914	0.906739	0.0656698
Eral1_mef	0.0356052	0.90523	0.0591646
Eps8_mef	0.00557689	0.871251	0.123173
Eps15l1_mef	0.0802533	0.878143	0.0416039
Eps15_mef	0.000683336	0.7356	0.263717
Eppk1_mef	0.950462	0.0489838	0.000554441
Eppb9_mef	0.00559621	0.871395	0.123009
Epor_mef	0.513254	0.476578	0.010168
Epn3_mef	0.10061	0.862021	0.0373689
Epn2_mef	0.2316	0.745279	0.0231202
Epn1_mef	0.00206162	0.818867	0.179071
Epm2aip1_mef	0.00701187	0.880215	0.112773
Ephx2_mef	0.568602	0.422906	0.0084917
Ephx1_mef	7.91825e-07	0.132036	0.867963
Ephb4_mef	0.00939009	0.889923	0.100687
Ephb3_mef	0.00265333	0.834205	0.163142
Epha4_mef	0.142598	0.826195	0.0312068
Epdr1_mef	0.000120339	0.561588	0.438291
Epc1_mef	0.0229519	0.906313	0.0707348
Epb4.9_mef	0.68168	0.31278	0.00554015
Epb4.1l3_mef	2.56212e-05	0.394616	0.605359
Epb4.1l2_mef	0.00832643	0.886165	0.105509
Epb4.1l1_mef	0.0195436	0.905022	0.0754347
Epb4.1_mef	0.712611	0.282561	0.00482753
Epas1_mef	0.946232	0.0531578	0.000610031
Ep400_mef	0.117762	0.847699	0.0345393
Eomes_mef	0.960858	0.0387197	0.000422148
Eny2_mef	0.000530062	0.712934	0.286536
Entpd6_mef	0.0113888	0.895237	0.0933738
Entpd4$Entpd4_mef	0.0200117	0.905263	0.0747256
Ensa_mef	0.000294158	0.656099	0.343607
Enpp4_mef	0.199863	0.774598	0.0255391
Enpp3_mef	0.96682	0.0328305	0.000349296
Enox1_mef	0.989163	0.010737	0.000100502
Enoph1_mef	0.0133132	0.898866	0.0878212
Eno3_mef	0.0067963	0.879061	0.114142
Eng_mef	0.0334281	0.905849	0.0607225
Endogl1_mef	0.045559	0.901064	0.0533768
Endog_mef	0.029059	0.906639	0.0643015
Emp3_mef	3.29048e-08	0.0395252	0.960475
Emp2_mef	6.05087e-06	0.261101	0.738893
Eml5_mef	0.976919	0.0228498	0.000231576
Eml4_mef	0.0209357	0.905674	0.0733899
Eml3_mef	0.0258461	0.906724	0.0674303
Emilin3_mef	0.103876	0.859337	0.0367874
Emilin2_mef	0.01006	0.891924	0.0980164
Emilin1_mef	0.000106452	0.548184	0.451709
Eme1_mef	0.153209	0.816809	0.0299825
Elp4_mef	0.202171	0.772479	0.0253497
Elp2_mef	0.00126628	0.785305	0.213428
Elovl4_mef	0.484822	0.504078	0.0111005
Elovl1_mef	3.92544e-06	0.227747	0.772249
Elof1_mef	6.68237e-05	0.497077	0.502857
Elmod2_mef	0.00131949	0.788338	0.210342
Elmo2_mef	0.0110705	0.894513	0.0944162
Ell3_mef	0.996815	0.00315716	2.76386e-05
Ell2_mef	0.000210383	0.621544	0.378245
Ell_mef	0.0646878	0.889444	0.0458685
Elk4_mef	0.0016464	0.804023	0.194331
Elk3_mef	9.10965e-06	0.295621	0.704369
Elf3_mef	0.69184	0.302858	0.00530191
Elf2_mef	0.0127808	0.897977	0.0892424
Elf1_mef	0.0313329	0.906312	0.0623553
Elavl2_mef	0.933876	0.0653465	0.00077783
Elac2_mef	0.034192	0.905647	0.0601608
Eif5a2_mef	0.0850776	0.874433	0.0404889
Eif4h_mef	0.0213026	0.905816	0.0728816
Eif4g3_mef	0.0105348	0.893199	0.0962661
Eif4ebp2_mef	0.0157931	0.90211	0.0820968
Eif2c2_mef	0.00463263	0.863135	0.132233
Eif2c1_mef	0.000939856	0.762264	0.236796
Eif2ak4_mef	0.122384	0.843756	0.0338601
Eif2ak3$Eif2ak3_mef	0.00470604	0.863852	0.131442
Eif2ak2_mef	0.082129	0.87671	0.0411607
Eif2ak1_mef	0.0508308	0.898222	0.050947
Eid1_mef	2.98141e-06	0.208249	0.791748
Ehmt2_mef	0.000191865	0.611827	0.387981
Ehd4_mef	0.0014312	0.79422	0.204349
Ehd3_mef	0.0984891	0.863752	0.0377589
Ehd1_mef	7.48591e-05	0.509534	0.490391
Ehbp1_mef	0.0406371	0.903359	0.0560039
Egr3_mef	0.0638246	0.890033	0.0461424
Egln3_mef	0.0353218	0.905318	0.0593601
Egln2_mef	0.000316748	0.663533	0.33615
Egln1_mef	0.000297346	0.657187	0.342516
Egfl8_mef	0.24892	0.729136	0.021944
Egfl7_mef	0.162259	0.808729	0.0290118
Eftud1_mef	0.0548551	0.895842	0.0493033
Efs_mef	0.121459	0.844547	0.0339936
Efnb2_mef	0.000511464	0.709651	0.289837
Efnb1_mef	0.0028356	0.838011	0.159153
Efna4_mef	0.0519315	0.897587	0.0504811
Efna3_mef	0.231057	0.745784	0.0231586
Efna2_mef	0.277821	0.702021	0.020158
Efhd2_mef	0.00140833	0.793066	0.205526
Efha1_mef	1.38703e-05	0.333977	0.666009
Efemp2_mef	2.02305e-09	0.0127156	0.987284
Efemp1_mef	0.000423607	0.691958	0.307619
Efcbp2_mef	0.320841	0.661337	0.017822
Efcab2_mef	0.883207	0.115253	0.00153943
Eefsec_mef	0.0451957	0.901247	0.0535576
Eef1a2_mef	0.128704	0.838317	0.0329788
Eea1_mef	0.000395658	0.685403	0.314202
Edg5_mef	0.000174727	0.601878	0.397947
Edg2_mef	0.00112426	0.776336	0.22254
Edem3_mef	0.000426929	0.692703	0.30687
Edem2_mef	0.0682598	0.886958	0.0447826
Edem1_mef	4.5094e-05	0.454265	0.54569
Edc3_mef	0.00509995	0.867434	0.127466
Eda2r_mef	0.00406576	0.85697	0.138964
Ecsit_mef	0.00684266	0.879314	0.113843
Ecm1_mef	2.42127e-06	0.194371	0.805627
Echdc3_mef	0.53642	0.454134	0.00944524
Echdc2_mef	0.0479351	0.899826	0.0522384
Echdc1_mef	0.00357005	0.850457	0.145973
Ece2_mef	0.00260717	0.833183	0.16421
Ece1_mef	0.000579104	0.720968	0.278453
Ecd_mef	0.00201021	0.817256	0.180734
Ebpl_mef	0.000854408	0.754505	0.24464
Ebag9_mef	0.00191812	0.814226	0.183856
Ears2_mef	0.536274	0.454277	0.00944972
Eaf1_mef	0.00594891	0.873897	0.120154
EG667977_mef	0.978747	0.0210415	0.000211107
EG665989_mef	0.00722655	0.881308	0.111466
EG665937_mef	0.000105349	0.547043	0.452852
EG629116_mef	0.00329327	0.846229	0.150478
EG626534_mef	0.095215	0.866404	0.0383815
EG622339_mef	0.0215508	0.905905	0.0725443
EG545878_mef	0.000396711	0.685659	0.313944
EG435970_mef	0.999276	0.0007172	6.44132e-06
EG434760_mef	0.744448	0.251419	0.0041325
EG434179_mef	0.966328	0.0333166	0.000355219
EG382156_mef	0.0624841	0.890939	0.0465773
EG381936_mef	0.985026	0.0148309	0.000143113
E530011F12Rik_mef	0.246586	0.731317	0.0220974
E4f1_mef	0.0695874	0.886015	0.0443972
E430028B21Rik_mef	0.0129422	0.898255	0.088803
E330016A19Rik_mef	0.186793	0.786549	0.026658
E330009J07Rik_mef	0.153743	0.816334	0.0299234
E2f8_mef	0.132367	0.835142	0.0324909
E2f7_mef	0.0189167	0.904662	0.0764212
E2f6_mef	0.00199099	0.816639	0.18137
E2f5_mef	0.00120626	0.78168	0.217114
E2f4_mef	0.0171735	0.903411	0.0794155
E2f3_mef	0.00835851	0.88629	0.105351
E2f1_mef	0.0247051	0.906625	0.0686704
E130311K13Rik_mef	0.0180901	0.904118	0.077792
E130309D02Rik_mef	0.00406392	0.856948	0.138988
E130308A19Rik_mef	0.636454	0.356894	0.00665205
E130306D19Rik_mef	0.746224	0.249681	0.00409485
E130303B06Rik_mef	0.0768559	0.880704	0.0424405
E130120F12Rik_mef	0.667854	0.326275	0.00587103
E130112L23Rik_mef	0.0430315	0.902292	0.0546764
E130016E03Rik_mef	0.611205	0.381483	0.00731128
E130014J05Rik_mef	0.299905	0.681178	0.0189167
E030041M21Rik_mef	0.00101818	0.768634	0.230348
E030018N11Rik_mef	2.34553e-07	0.0845046	0.915495
Dyrk2_mef	0.000353267	0.674355	0.325292
Dyrk1b_mef	0.0289704	0.906648	0.0643815
Dyrk1a_mef	0.00574384	0.872471	0.121785
Dynlt3_mef	6.66077e-08	0.0521625	0.947837
Dync2li1_mef	0.00304794	0.842038	0.154914
Dync2h1_mef	0.437572	0.549652	0.012776
Dync1li2_mef	1.9913e-05	0.369104	0.630876
Dync1li1_mef	8.153e-05	0.51891	0.481008
Dym_mef	0.00196787	0.815886	0.182146
Dvl2_mef	0.138689	0.829627	0.0316845
Dvl1_mef	8.69637e-05	0.525998	0.473915
Dusp7_mef	0.110355	0.853949	0.0356964
Dusp5_mef	0.000430495	0.693496	0.306074
Dusp4_mef	0.0067929	0.879043	0.114164
Dusp3_mef	0.00146939	0.796095	0.202435
Dusp28_mef	0.175474	0.796828	0.0276985
Dusp27_mef	0.796904	0.200027	0.00306928
Dusp22_mef	0.238795	0.738584	0.0226208
Dusp19_mef	0.0801332	0.878234	0.0416327
Dusp18_mef	0.101358	0.861408	0.0372337
Dusp16_mef	0.0489003	0.899303	0.0517969
Dusp14_mef	0.000258936	0.643112	0.356629
Dusp12_mef	0.0433744	0.902131	0.0544943
Dusp11_mef	0.000184144	0.607469	0.392347
Dus4l_mef	0.839138	0.158576	0.00228608
Dus3l_mef	0.00129574	0.787004	0.2117
Dus2l_mef	0.273494	0.706093	0.0204129
Duoxa1_mef	0.193202	0.780699	0.026099
Dullard_mef	6.71008e-05	0.49753	0.502403
Dtx4_mef	0.0432746	0.902178	0.0545471
Dtx3l_mef	0.314213	0.667626	0.0181607
Dtx3_mef	0.00175873	0.808493	0.189748
Dtx2_mef	0.153644	0.816422	0.0299343
Dtx1_mef	0.874681	0.123641	0.00167808
Dtwd2_mef	0.941617	0.057711	0.000671782
Dtwd1_mef	0.0091504	0.889143	0.101707
Dtnbp1_mef	0.000318439	0.664066	0.335616
Dtnb_mef	0.54592	0.444922	0.00915788
Dtl_mef	0.470801	0.517619	0.0115804
Dtd1_mef	0.00111616	0.775781	0.223103
Dst_mef	0.00651998	0.877494	0.115986
Dsn1_mef	0.0234542	0.906424	0.070122
Dsg2$Dsg2_mef	0.944436	0.05493	0.000633929
Dsel_mef	8.70026e-05	0.526047	0.473866
Dse_mef	0.0015564	0.80014	0.198304
Dscr3_mef	0.000134906	0.574022	0.425843
Drd1ip_mef	0.185435	0.787786	0.0267791
Drctnnb1a_mef	0.000493657	0.706371	0.293135
Dr1_mef	0.00362008	0.851172	0.145208
Dpysl4_mef	0.859691	0.138381	0.00192868
Dpysl3_mef	1.69539e-08	0.0303315	0.969669
Dpysl2_mef	2.51959e-06	0.196967	0.80303
Dpys_mef	0.996581	0.00338907	2.9721e-05
Dpy19l1_mef	0.000170532	0.599281	0.400548
Dppa3_mef	0.930067	0.0691022	0.000831096
Dpp9_mef	0.00169118	0.805852	0.192457
Dpp8_mef	0.00224686	0.824254	0.173499
Dpp7_mef	0.00497177	0.866315	0.128713
Dpp4_mef	0.972933	0.0267899	0.000277125
Dpp3_mef	0.00100552	0.767647	0.231347
Dpm2_mef	8.93237e-05	0.528939	0.470971
Dpm1_mef	0.000338934	0.670268	0.329393
Dph5_mef	0.00778912	0.883935	0.108276
Dph4_mef	0.837308	0.160374	0.00231866
Dph2_mef	0.271996	0.707501	0.0205021
Dph1_mef	0.00917517	0.889225	0.1016
Dpf3_mef	0.113012	0.851717	0.0352711
Dpf2_mef	0.000607662	0.725277	0.274115
Dpagt1_mef	0.0007729	0.746145	0.253082
Dot1l_mef	0.0290876	0.906637	0.0642758
Dos_mef	0.252865	0.725447	0.0216879
Dopey2_mef	0.530293	0.460074	0.00963333
Donson_mef	0.00496267	0.866234	0.128803
Dom3z_mef	0.0256173	0.90671	0.067673
Dolpp1_mef	0.00664002	0.878188	0.115172
Dolk_mef	0.00139337	0.792297	0.20631
Dok4_mef	0.0942736	0.867161	0.0385653
Dok3_mef	0.282734	0.697392	0.0198734
Dok2_mef	0.836199	0.161462	0.00233846
Dok1_mef	1.67559e-05	0.352105	0.647878
Dohh_mef	0.00204809	0.818448	0.179504
Dock7_mef	0.000264504	0.645293	0.354443
Dock6_mef	0.110786	0.853587	0.0356265
Dock5_mef	0.00289128	0.839107	0.158002
Dock11_mef	0.00171137	0.806656	0.191633
Dock1_mef	0.00773852	0.883712	0.10855
Dnttip1_mef	0.000300302	0.658184	0.341516
Dnmt3a_mef	0.113736	0.851107	0.0351571
Dnmbp_mef	0.0170331	0.903292	0.0796745
Dnm2_mef	0.00308902	0.842772	0.154139
Dnm1_mef	0.0218373	0.906001	0.0721615
Dnd1_mef	0.854331	0.143648	0.00202035
Dnalc4_mef	0.0237301	0.906477	0.069793
Dnalc1_mef	0.0378175	0.904476	0.0577063
Dnajc5_mef	0.000244526	0.637214	0.362541
Dnajc4_mef	0.0115718	0.895636	0.0927923
Dnajc3a_mef	0.000123721	0.56461	0.435267
Dnajc19_mef	0.00389383	0.854847	0.141259
Dnajc18_mef	0.0162417	0.902567	0.0811914
Dnajc17$Dnajc17_mef	0.00189176	0.813323	0.184786
Dnajc16_mef	0.32339	0.658916	0.0176937
Dnajc14_mef	0.000881162	0.757035	0.242084
Dnajc12_mef	0.0173829	0.903583	0.0790344
Dnajc11_mef	0.037418	0.904621	0.0579612
Dnajc10_mef	7.05766e-06	0.273752	0.726241
Dnajc1_mef	0.00716125	0.880981	0.111858
Dnajb9_mef	1.17095e-05	0.318189	0.681799
Dnajb5_mef	0.0923745	0.868682	0.0389431
Dnajb4_mef	2.33966e-06	0.192155	0.807842
Dnajb13_mef	0.894426	0.104213	0.00136141
Dnajb12_mef	0.0182882	0.904256	0.077456
Dnajb10_mef	0.0132723	0.8988	0.0879277
Dnaja3_mef	0.00774327	0.883733	0.108524
Dnaja2_mef	0.000205219	0.618932	0.380863
Dna2l_mef	0.547953	0.44295	0.00909703
Dmxl1_mef	0.0294641	0.906596	0.0639401
Dmwd_mef	0.00265802	0.834307	0.163035
Dmrt1_mef	0.998743	0.00124574	1.09262e-05
Dmd_mef	0.355489	0.628353	0.0161577
Dmc1_mef	0.995742	0.00422065	3.72779e-05
Dmap1_mef	0.0174565	0.903642	0.078902
Dlst_mef	0.000201113	0.616802	0.382997
Dll3_mef	0.88017	0.118242	0.00158849
Dll1_mef	0.839375	0.158343	0.00228186
Dlk2_mef	0.160248	0.81053	0.0292221
Dlgap4_mef	0.000725616	0.740777	0.258497
Dlgap3_mef	0.534637	0.455863	0.00949975
Dlg7_mef	0.0486104	0.899461	0.0519283
Dlg3_mef	0.0205059	0.905493	0.074001
Dlg1_mef	4.7891e-05	0.460766	0.539187
Dleu7_mef	0.998474	0.00151267	1.32107e-05
Dld_mef	0.000733956	0.741755	0.257511
Dlc1_mef	0.00112375	0.776301	0.222575
Dlat_mef	0.000387834	0.68347	0.316142
Dkk3_mef	2.94025e-05	0.408862	0.591109
Disp1_mef	0.0467382	0.900459	0.0528023
Dis3l_mef	0.227811	0.748799	0.0233899
Dirc2_mef	0.0790303	0.87907	0.0418998
Diras1_mef	0.393173	0.592307	0.0145197
Dip2c_mef	0.0128641	0.898121	0.0890148
Dip2b_mef	0.00288961	0.839074	0.158036
Dip2a_mef	0.000181145	0.605723	0.394096
Dimt1_mef	0.00474123	0.86419	0.131069
Dido1_mef	0.0299297	0.906537	0.0635329
Dicer1_mef	0.0103188	0.892632	0.0970487
Diap3_mef	0.079611	0.87863	0.0417586
Diap2_mef	0.439701	0.547602	0.0126968
Diablo_mef	0.00976939	0.891086	0.0991443
Dhx9_mef	0.0185626	0.904439	0.0769982
Dhx8_mef	0.00377749	0.853332	0.142891
Dhx40_mef	0.00146251	0.795762	0.202775
Dhx38_mef	0.20032	0.774179	0.0255014
Dhx35_mef	0.210104	0.76518	0.0247162
Dhx34_mef	0.179466	0.79321	0.0273233
Dhx33_mef	0.0332206	0.905901	0.060878
Dhx32_mef	0.0104733	0.89304	0.0964868
Dhx29_mef	0.0264261	0.906746	0.0668279
Dhtkd1_mef	0.728478	0.267045	0.00447636
Dhrs7b_mef	0.000499605	0.707482	0.292018
Dhrs7_mef	0.140966	0.82763	0.0314045
Dhrs4_mef	0.00103501	0.769922	0.229043
Dhrs3_mef	0.00668756	0.878457	0.114855
Dhrs13_mef	0.0347241	0.905497	0.0597794
Dhrs1_mef	0.000147387	0.583603	0.41625
Dhps_mef	0.0020668	0.819027	0.178906
Dhodh_mef	0.0450635	0.901313	0.0536239
Dhfr_mef	0.0419402	0.902791	0.055269
Dhdds_mef	0.0757991	0.881491	0.0427102
Dhcr7_mef	0.00373748	0.852795	0.143467
Dhcr24_mef	0.0184316	0.904353	0.0772155
Dguok_mef	0.0053351	0.869381	0.125284
Dgkz_mef	0.00299361	0.841046	0.15596
Dgkq_mef	0.679555	0.314855	0.0055905
Dgkh_mef	0.208737	0.76644	0.0248236
Dgke_mef	0.463909	0.52427	0.0118215
Dgka_mef	0.0402808	0.903509	0.0562103
Dgcr8_mef	0.0128859	0.898159	0.0889555
Dgcr6_mef	0.0452126	0.901238	0.0535492
Dgcr2_mef	0.00388306	0.854709	0.141408
Dgat2_mef	0.223925	0.752404	0.0236714
Dfna5h_mef	0.149798	0.819837	0.0303652
Dffb_mef	0.668831	0.325322	0.0058474
Dffa_mef	0.0368098	0.904834	0.0583561
Dexi_mef	0.044655	0.901515	0.0538305
Det1_mef	0.154424	0.815728	0.0298484
Des_mef	0.190181	0.783459	0.0263599
Derl3_mef	0.477619	0.511035	0.0113453
Derl2_mef	6.39945e-05	0.492338	0.507598
Derl1_mef	3.485e-05	0.426718	0.573247
Dera_mef	0.00244285	0.829335	0.168223
Depdc7_mef	0.495753	0.493511	0.0107358
Depdc6_mef	0.871382	0.126885	0.00173249
Depdc5_mef	0.882756	0.115697	0.00154669
Depdc1b_mef	0.215597	0.760111	0.0242925
Depdc1a_mef	0.0208581	0.905643	0.073499
Dennd4c_mef	0.00285642	0.838424	0.158719
Dennd4b_mef	0.22647	0.750044	0.0234865
Dennd3_mef	0.166456	0.804962	0.0285822
Dennd2c_mef	0.555693	0.43544	0.00886747
Dennd2a_mef	0.0734939	0.883191	0.0433152
Dennd1a_mef	0.10762	0.856233	0.0361473
Defcr3$Defa-ps1_mef	0.900728	0.0980085	0.00126365
Defcr-rs12_mef	0.0790673	0.879042	0.0418908
Defcr-rs10_mef	0.0156	0.901903	0.0824971
Def8_mef	0.0214819	0.905881	0.0726374
Def6_mef	0.0157688	0.902085	0.0821467
Dedd2_mef	0.711839	0.283316	0.00484485
Dedd_mef	0.0180094	0.90406	0.0779305
Decr2_mef	0.0417825	0.902861	0.0553563
Decr1_mef	0.00160489	0.802267	0.196128
Deb1_mef	0.000554461	0.717038	0.282408
Deaf1_mef	0.0869268	0.872991	0.0400821
Deadc1_mef	0.000877552	0.7567	0.242423
Ddx6_mef	0.0364489	0.904956	0.0585946
Ddx59_mef	0.165696	0.805645	0.0286591
Ddx58_mef	0.0772075	0.880441	0.0423517
Ddx56_mef	0.00245919	0.829733	0.167808
Ddx55_mef	0.571683	0.419913	0.0084033
Ddx52_mef	0.00393428	0.855358	0.140707
Ddx51_mef	0.0114469	0.895365	0.0931879
Ddx50_mef	0.000331104	0.66795	0.331719
Ddx49_mef	0.00792902	0.88454	0.107531
Ddx47_mef	0.00724715	0.88141	0.111343
Ddx46_mef	0.00351437	0.849645	0.146841
Ddx42_mef	0.00230746	0.825887	0.171805
Ddx41_mef	0.0688404	0.886547	0.0446129
Ddx4_mef	0.999488	0.000507263	4.66545e-06
Ddx31_mef	0.139128	0.829242	0.0316301
Ddx28_mef	0.0470008	0.900322	0.052677
Ddx27_mef	0.0572394	0.894359	0.0484013
Ddx26b_mef	0.349726	0.633851	0.0164231
Ddx25_mef	0.952995	0.0464836	0.000521627
Ddx24_mef	0.000722707	0.740433	0.258844
Ddx19b$Ddx19a_mef	0.457309	0.530635	0.0120556
Ddx11_mef	0.5646	0.426793	0.00860726
Ddr2_mef	9.51143e-05	0.535836	0.464069
Ddr1_mef	0.0172644	0.903486	0.0792493
