Loci	ips_0	ips_1	ips_2	pips_0	pips_1	pips_2	mef_0	mef_1	mef_2
Pprc1	7.79125e-08	0.118036	0.881964	8.25963e-07	0.120153	0.879846	1.38547e-05	0.118969	0.881017
Ppp4r1	2.10781e-11	9.59039e-07	0.999999	3.08988e-11	3.38366e-06	0.999997	4.45394e-10	4.0085e-06	0.999996
Ppp4c	7.51197e-10	0.000642988	0.999357	1.31356e-10	0.000636418	0.999364	1.45268e-07	0.000828358	0.999171
Ppp2r5c	3.76557e-07	0.65835	0.341649	9.93338e-07	0.660182	0.339817	1.45153e-07	0.642639	0.357361
Ppp2r2d	3.13801e-07	0.99633	0.00366979	5.18396e-06	0.997506	0.00248911	2.60253e-05	0.996564	0.00340992
Ppp2r2a	1.40979e-08	0.139288	0.860712	4.14262e-08	0.142502	0.857498	6.72563e-07	0.142694	0.857306
Ppp2r1a	6.13856e-11	9.71645e-06	0.99999	4.23605e-11	9.28062e-06	0.999991	3.72527e-11	2.26447e-05	0.999977
Ppp2ca	7.04119e-11	3.94669e-06	0.999996	5.99761e-11	3.27085e-06	0.999997	9.34576e-12	4.81008e-06	0.999995
Ppp1r8	3.89603e-09	0.732654	0.267346	1.55646e-06	0.745738	0.25426	1.00481e-05	0.745329	0.254661
Ppp1r15b	6.01652e-07	0.998951	0.00104873	1.87324e-06	0.999321	0.000677335	3.21807e-06	0.998523	0.00147378
Ppp1r14b	1.20839e-08	0.000863027	0.999137	3.90056e-10	0.000885742	0.999114	7.79692e-08	0.00124616	0.998754
Ppp1r12a	1.33036e-07	0.929389	0.0706111	8.14084e-06	0.936509	0.063483	1.72439e-06	0.93064	0.0693584
Ppp1ca	2.14245e-13	2.03968e-08	1	1.52977e-15	2.62462e-09	1	2.37208e-14	2.49858e-07	1
Ppm1g	1.43805e-10	9.51839e-07	0.999999	9.15609e-13	2.05462e-07	1	3.51825e-10	9.91444e-06	0.99999
Ppil1	2.30273e-06	0.79458	0.205418	3.99519e-05	0.803505	0.196455	0.000369845	0.803217	0.196413
Ppig	1.00506e-11	3.93211e-06	0.999996	1.04049e-09	6.3834e-05	0.999936	1.68171e-07	0.000132762	0.999867
Ppib	6.20941e-15	7.3719e-09	1	5.18312e-16	1.1487e-09	1	3.12677e-17	2.55522e-09	1
Ppia	3.26574e-20	6.24463e-12	1	6.25921e-20	1.03222e-12	1	6.65876e-22	2.1357e-10	1
Ppan	1.71088e-08	0.151733	0.848267	1.47926e-06	0.156341	0.843657	6.98082e-05	0.159484	0.840446
Ppa1	3.58413e-14	1.31522e-08	1	1.24126e-13	9.35869e-08	1	1.49353e-11	2.50359e-06	0.999997
Pou5f1	1.45785e-13	2.89667e-08	1	2.6451e-14	1.39401e-09	1	0.965746	0.0190838	0.0151705
Porcn	1.1337e-11	0.0223507	0.977649	9.95034e-06	0.097349	0.902641	0.0461583	0.130333	0.823509
Pomp	5.81818e-13	4.95303e-07	1	1.03616e-13	1.28533e-07	1	3.76601e-13	2.63035e-06	0.999997
Pom121	2.81854e-11	1.38195e-06	0.999999	5.89717e-12	1.97803e-06	0.999998	7.64214e-10	3.36556e-05	0.999966
Polr2k	6.02929e-12	5.43408e-07	0.999999	1.01232e-11	8.38293e-07	0.999999	2.03822e-10	1.92109e-06	0.999998
Polr2j	4.72665e-09	0.00229836	0.997702	8.86612e-09	0.00242215	0.997578	3.77463e-07	0.00260555	0.997394
Polr2i	5.40636e-13	2.50174e-07	1	1.77932e-13	7.84599e-07	0.999999	2.83705e-09	4.00888e-05	0.99996
Polr2h	3.44823e-10	0.00661081	0.993389	5.59023e-10	0.00689806	0.993102	3.62969e-07	0.00691911	0.993081
Polr2g	4.393e-16	1.71732e-09	1	2.82252e-16	1.41587e-08	1	4.64837e-14	2.20315e-07	1
Polr2f	3.38683e-11	4.05292e-06	0.999996	3.36836e-11	8.7071e-06	0.999991	5.95103e-08	5.63851e-05	0.999944
Polr2d	1.0307e-09	0.00779945	0.992201	7.40201e-10	0.00803997	0.99196	2.30507e-08	0.00742794	0.992572
Polr2c	8.82932e-13	1.73988e-06	0.999998	1.03827e-13	1.51709e-06	0.999998	1.56828e-10	7.18276e-06	0.999993
Polr2b	1.19558e-13	1.63367e-05	0.999984	2.26868e-12	2.77785e-05	0.999972	1.65399e-08	0.000247932	0.999752
Pole	5.00782e-08	0.134912	0.865088	1.90814e-07	0.137266	0.862734	0.000226597	0.138343	0.86143
Poldip3	4.66691e-09	0.00954952	0.99045	1.1241e-09	0.0100952	0.989905	8.96228e-07	0.0105649	0.989434
Poldip2	9.836e-08	0.0277376	0.972262	1.44596e-10	0.0276681	0.972332	2.05633e-06	0.028379	0.971619
Pold2	1.21433e-10	1.79259e-07	1	5.37629e-13	2.26501e-07	1	5.78364e-07	0.000347784	0.999652
Pola1	5.1202e-07	0.994763	0.00523645	1.16009e-07	0.995557	0.00444311	3.55319e-05	0.994778	0.00518693
Pno1	1.72596e-15	2.21465e-10	1	1.09239e-13	9.86775e-08	1	2.5489e-13	2.14084e-07	1
Pnn	1.15118e-07	0.329645	0.670355	1.42508e-07	0.331946	0.668054	4.66509e-07	0.323412	0.676587
Pnma5	4.20385e-06	0.000805859	0.99919	0.999831	0.000140722	2.78773e-05	0.999549	0.000449968	1.11563e-06
Pmpcb	1.92133e-10	5.29382e-05	0.999947	1.26418e-11	5.5984e-05	0.999944	1.76945e-10	6.78172e-05	0.999932
Pmpca	6.68417e-09	0.000308935	0.999691	4.53359e-10	0.000334597	0.999665	4.02763e-07	0.000521798	0.999478
Pmm1	8.14118e-09	8.95614e-05	0.99991	2.58649e-10	8.823e-05	0.999912	2.82036e-06	0.000877583	0.99912
Pmaip1	8.95554e-12	0.00010788	0.999892	2.55388e-10	0.000201665	0.999798	1.87153e-11	0.000147569	0.999852
Plrg1	8.4307e-13	2.38041e-06	0.999998	8.06255e-12	6.21623e-06	0.999994	1.88182e-09	1.04357e-05	0.99999
Plp2$LOC623453	1.81944e-20	1.43109e-12	1	1.07276e-24	9.3104e-14	1	1.00055e-19	2.31463e-10	1
Plod2	9.83135e-10	0.0184542	0.981546	3.47195e-07	0.0211079	0.978892	8.24676e-09	0.0208356	0.979164
Plk1	5.327e-09	0.0848821	0.915118	2.73343e-07	0.0882819	0.911718	2.1895e-05	0.087794	0.912184
Plekhc1	1.30348e-10	0.335166	0.664834	6.22392e-07	0.345389	0.65461	4.95885e-11	0.312664	0.687336
Plaa	3.05893e-08	0.80717	0.19283	3.7034e-07	0.810449	0.189551	1.45672e-06	0.804626	0.195372
Pkp4	4.23063e-10	0.00314526	0.996855	9.62116e-10	0.00369268	0.996307	4.01127e-05	0.00513896	0.994821
Pkm2	3.48604e-15	1.78359e-08	1	6.54658e-16	2.3494e-09	1	5.61074e-14	1.74619e-06	0.999998
Pitrm1	7.53688e-10	0.000141017	0.999859	1.47462e-10	0.00015676	0.999843	1.34536e-09	0.000195532	0.999804
Pitpnb	4.2207e-07	0.0804525	0.919547	1.17107e-08	0.0805156	0.919484	1.16397e-07	0.0777097	0.92229
Pir	1.09862e-09	0.337874	0.662126	1.02928e-08	0.359111	0.640889	0.0404413	0.455193	0.504366
Pin1	6.19479e-13	5.62917e-07	0.999999	8.97995e-14	6.67714e-07	0.999999	2.38104e-11	5.51328e-06	0.999994
Pim3	7.41919e-10	0.00267566	0.997324	1.1948e-07	0.0051424	0.994857	0.00227233	0.0159233	0.981804
Picalm	5.59304e-09	0.000574882	0.999425	3.41689e-10	0.000573551	0.999426	3.60438e-11	0.000553064	0.999447
Pias2	4.98733e-09	0.997404	0.0025961	2.51106e-06	0.999115	0.000882858	4.7251e-06	0.998435	0.00155991
Phpt1	6.82433e-10	2.30675e-06	0.999998	4.82395e-13	1.34805e-06	0.999999	3.03407e-09	6.067e-05	0.999939
Phlda3	6.60956e-06	0.0150404	0.984953	3.2971e-08	0.0149353	0.985065	1.96188e-08	0.0145567	0.985443
Phf5a	1.36592e-11	0.000219227	0.999781	1.12338e-11	0.000230386	0.99977	2.6036e-09	0.000247397	0.999753
Phf23	1.38273e-08	0.00767901	0.992321	3.61032e-08	0.00823075	0.991769	7.88069e-07	0.00856091	0.991438
Phf17	8.0199e-10	0.00151523	0.998485	5.67747e-05	0.024629	0.975314	1.89337e-05	0.0247228	0.975258
Phf10	5.33539e-10	0.000315823	0.999684	1.3327e-09	0.00035331	0.999647	6.14091e-10	0.000202359	0.999798
Phc1	1.38784e-09	0.0248635	0.975136	8.65335e-08	0.0255055	0.974494	6.5986e-05	0.0263063	0.973628
Phb2	7.9069e-08	0.0341737	0.965826	7.72044e-09	0.0342509	0.965749	6.96704e-07	0.0345789	0.96542
Phb	4.81894e-12	2.3517e-06	0.999998	8.27757e-13	2.42744e-06	0.999998	1.07412e-10	9.01757e-06	0.999991
Pgrmc1	1.01877e-15	2.39261e-09	1	3.72735e-18	3.34476e-10	1	7.0798e-18	5.3214e-08	1
Pgls	1.00193e-11	3.90422e-07	1	1.4921e-14	6.27233e-08	1	6.90483e-11	3.89789e-06	0.999996
Pgd	6.59593e-08	0.000602727	0.999397	4.69955e-10	0.000603968	0.999396	2.81851e-08	0.000692228	0.999308
Pgam5	2.02043e-09	9.94927e-06	0.99999	2.1773e-12	5.5779e-06	0.999994	4.22912e-08	6.38152e-05	0.999936
Pgam1	7.32516e-16	9.99892e-10	1	1.94331e-15	6.60505e-09	1	6.46346e-14	1.26568e-07	1
Pfn1	6.2052e-13	9.77973e-08	1	4.33967e-14	1.32962e-09	1	6.70548e-15	4.75144e-07	1
Pfkp	3.72951e-09	0.0719316	0.928068	1.80989e-07	0.0764171	0.923583	2.1717e-05	0.0760103	0.923968
Pfkl	5.6156e-09	6.87142e-05	0.999931	4.11661e-10	7.41314e-05	0.999926	2.57554e-08	9.87396e-05	0.999901
Pfdn4	9.1456e-17	1.15881e-11	1	3.99909e-17	4.20738e-10	1	1.43512e-15	1.67588e-10	1
Pfdn2	3.44122e-08	0.0325057	0.967494	1.56503e-08	0.0329649	0.967035	3.27022e-07	0.0334942	0.966505
Pfdn1	5.56592e-13	1.22532e-06	0.999999	1.49613e-13	1.3999e-06	0.999999	1.2664e-10	4.68951e-05	0.999953
Pex13	3.70303e-07	0.992325	0.00767449	2.02823e-05	0.994575	0.00540482	6.52658e-06	0.992153	0.00784067
Pes1	5.8894e-09	0.243764	0.756236	3.93655e-08	0.244889	0.755111	2.96804e-07	0.235827	0.764172
Pebp1$4933413G19Rik	1.28767e-21	2.07829e-13	1	4.30906e-23	1.13667e-12	1	4.34869e-20	1.41815e-10	1
Pdk3	4.03189e-11	6.53363e-05	0.999935	1.18778e-10	9.27397e-05	0.999907	3.00873e-10	6.90862e-05	0.999931
Pdia6	1.84954e-10	3.40425e-06	0.999997	8.31161e-12	1.49199e-06	0.999999	6.36808e-14	1.85079e-07	1
Pdia4	1.16192e-06	0.573911	0.426088	1.09433e-07	0.574325	0.425675	1.75153e-09	0.554211	0.445789
Pdia3	3.33221e-11	3.46171e-05	0.999965	3.67456e-13	1.53718e-05	0.999985	2.14077e-16	4.0286e-07	1
Pdha1	2.29599e-13	8.78618e-07	0.999999	9.4952e-16	6.49121e-08	1	4.56185e-13	1.01592e-05	0.99999
Pdcl3	3.28332e-11	2.25821e-06	0.999998	1.56716e-11	3.19506e-06	0.999997	1.43214e-12	2.03781e-06	0.999998
Pdcl	1.8601e-09	0.465321	0.534679	4.2844e-07	0.476652	0.523348	1.03229e-06	0.473904	0.526095
Pdcd6	1.03295e-12	2.38983e-07	1	1.69635e-14	3.72707e-07	1	7.19234e-13	1.79481e-06	0.999998
Pdcd5	5.14294e-15	2.60177e-09	1	9.36232e-17	8.78666e-10	1	3.8374e-15	9.06681e-08	1
Pdcd4	7.59324e-09	2.60463e-05	0.999974	1.1152e-10	3.18841e-05	0.999968	4.99455e-06	0.000308759	0.999686
Pdcd2	4.71647e-10	0.0280554	0.971945	3.34806e-09	0.0292829	0.970717	1.12292e-06	0.0295611	0.970438
Pdcd11	8.42151e-07	0.995598	0.00440141	1.04773e-05	0.996767	0.00322256	4.92023e-05	0.995499	0.00445226
Pdcd10	7.04273e-12	1.89131e-06	0.999998	1.83427e-11	3.87879e-06	0.999996	3.13093e-10	7.26419e-06	0.999993
Pdap1	3.11588e-09	5.0922e-05	0.999949	1.10645e-10	4.16653e-05	0.999958	1.42448e-08	8.74692e-05	0.999913
Pcolce	9.12392e-09	8.36383e-06	0.999992	7.07258e-13	1.06066e-07	1	1.17876e-14	9.36481e-08	1
Pcnp	3.48336e-09	0.153774	0.846226	2.80143e-08	0.15459	0.84541	2.9217e-08	0.151129	0.848871
Pcna	1.77606e-17	1.07054e-08	1	2.05165e-18	2.49558e-10	1	1.40497e-15	1.27479e-07	1
Pcgf6	5.33214e-10	0.0132743	0.986726	2.05564e-07	0.0189402	0.98106	7.95871e-05	0.0208861	0.979034
Pcbp2	4.16768e-16	2.11278e-07	1	1.23687e-14	2.31188e-08	1	1.07325e-13	1.09844e-06	0.999999
Pcbp1	1.69999e-15	3.79579e-09	1	2.8475e-16	3.55984e-10	1	6.0754e-14	9.96084e-07	0.999999
Pbrm1	1.66577e-11	1.44001e-06	0.999999	1.58638e-12	2.46779e-06	0.999998	3.82592e-11	4.62886e-06	0.999995
Pawr	1.17538e-08	0.106479	0.893521	3.75907e-07	0.11153	0.88847	6.0087e-07	0.111242	0.888758
Parp2	1.91789e-08	0.475332	0.524668	2.29196e-07	0.478653	0.521346	2.70752e-07	0.461537	0.538463
Parp1	3.32362e-10	0.0834086	0.916591	2.48684e-08	0.0862265	0.913774	7.24206e-05	0.0891252	0.910802
Parl	2.223e-11	1.50873e-05	0.999985	3.90004e-12	1.5588e-05	0.999984	2.46265e-11	4.22686e-05	0.999958
Park7	1.33789e-13	8.82053e-08	1	4.52797e-15	9.91129e-09	1	7.89229e-11	1.48394e-05	0.999985
Parg	7.07159e-07	0.99282	0.00717965	4.86398e-06	0.993918	0.00607757	2.70478e-05	0.992003	0.00796991
Papola	4.9941e-12	1.13342e-05	0.999989	8.36912e-11	4.95798e-05	0.99995	5.47353e-09	7.9686e-05	0.99992
Papd1	1.90844e-09	0.969291	0.0307091	9.44071e-08	0.974363	0.0256372	9.57857e-08	0.973224	0.0267756
Pak1ip1	1.43005e-09	0.0265185	0.973481	7.85434e-09	0.0268966	0.973103	4.86618e-08	0.0262169	0.973783
Paip2b	4.04003e-12	4.13417e-07	1	7.613e-11	1.20569e-05	0.999988	1.68954e-08	4.78621e-05	0.999952
Paip2	1.41736e-14	4.61057e-06	0.999995	6.87136e-13	8.79993e-06	0.999991	9.88836e-11	0.000104492	0.999896
Paics	3.83323e-12	3.73654e-05	0.999963	4.38201e-12	2.41252e-05	0.999976	2.39326e-10	0.00013355	0.999866
Pafah1b3	1.73334e-10	8.9357e-06	0.999991	5.66278e-13	8.62803e-06	0.999991	4.00235e-09	2.25236e-05	0.999977
Pabpn1	2.12404e-14	5.02813e-08	1	2.68374e-14	3.62663e-08	1	5.10196e-11	1.13394e-05	0.999989
Pabpc1	2.33085e-16	7.60575e-10	1	1.88221e-16	9.90792e-10	1	1.44432e-17	1.6114e-09	1
Pa2g4	3.07654e-13	3.87811e-07	1	4.93181e-14	3.35723e-07	1	1.42375e-09	5.05844e-05	0.999949
P4hb	1.76735e-11	5.76165e-07	0.999999	8.37528e-15	4.0424e-09	1	6.18749e-16	4.69442e-08	1
Oxsr1	8.98803e-10	1.28003e-05	0.999987	5.72806e-10	3.03045e-05	0.99997	3.21684e-07	0.000127111	0.999873
Otud4	5.56862e-11	0.000157027	0.999843	3.25485e-10	0.000315214	0.999685	1.14015e-07	0.000411434	0.999588
Ormdl2	6.7743e-07	0.973458	0.0265412	5.46412e-07	0.974268	0.0257313	1.01745e-05	0.971281	0.028709
Orc6l	2.20825e-09	0.99796	0.00204028	1.88593e-07	0.999461	0.000538657	5.05289e-06	0.999173	0.000821807
Orc5l	1.94066e-10	0.956607	0.0433925	1.22352e-07	0.965572	0.0344283	2.27955e-05	0.966092	0.0338851
Orc2l	6.46321e-08	0.999371	0.00062939	2.9628e-06	0.999796	0.000200809	1.54626e-05	0.998658	0.00132618
Ola1	1.75043e-10	5.2132e-07	0.999999	7.38525e-11	3.09935e-06	0.999997	2.84636e-08	4.47878e-05	0.999955
Ogt	7.47631e-09	0.998842	0.00115763	3.80686e-08	0.999667	0.000332831	4.82621e-07	0.999452	0.00054795
Odc1$EG666231	4.37405e-21	5.08716e-13	1	2.38547e-19	3.18178e-10	1	1.15693e-15	4.92629e-08	1
Ociad1	1.2447e-08	0.00259642	0.997404	2.44061e-10	0.00265756	0.997342	5.15089e-09	0.00301071	0.996989
Oat	4.99457e-11	6.7379e-07	0.999999	1.3173e-13	2.22963e-07	1	7.84575e-15	5.79617e-07	0.999999
OTTMUSG00000004010	7.03758e-07	0.00734166	0.992658	0.999462	0.000537324	8.09028e-07	0.999047	0.000952837	2.02354e-08
ORF61	1.61068e-07	0.00285353	0.997146	1.4966e-08	0.00295319	0.997047	4.19833e-07	0.00337714	0.996622
Nxt1	9.93974e-10	0.0336801	0.96632	4.90239e-08	0.0356016	0.964398	2.08397e-07	0.0345308	0.965469
Nusap1	7.2713e-09	0.190859	0.809141	3.93092e-08	0.192486	0.807514	9.45283e-06	0.18944	0.81055
Nupr1	1.33333e-11	3.20142e-07	1	6.62939e-15	9.00562e-08	1	5.84774e-15	7.41907e-07	0.999999
Nup98	2.92987e-07	0.976826	0.0231733	2.37321e-06	0.978547	0.0214507	5.2656e-06	0.975214	0.0247807
Nup93	6.73527e-11	6.95142e-05	0.99993	1.34427e-10	0.000106094	0.999894	3.23978e-08	0.000310982	0.999689
Nup88	2.92212e-09	0.00317249	0.996828	9.82316e-10	0.00324444	0.996756	3.22641e-08	0.00329912	0.996701
Nup85	1.05009e-09	0.000191359	0.999809	1.25097e-10	0.000238769	0.999761	7.51011e-08	0.00040219	0.999598
Nup62	1.48403e-07	0.825236	0.174764	5.35621e-06	0.832122	0.167873	8.1123e-05	0.831767	0.168152
Nup54$LOC100042745	1.14316e-11	0.000429993	0.99957	8.21108e-12	0.000741352	0.999259	4.19273e-06	0.00444409	0.995552
Nup50	7.70509e-07	0.987143	0.0128557	8.5509e-06	0.989191	0.0108003	8.08637e-06	0.986134	0.0138583
Nup43	1.64033e-05	0.998325	0.00165856	0.000375949	0.999424	0.000199885	0.0010994	0.998244	0.000656665
Nup37	1.21834e-09	0.230532	0.769468	1.14934e-07	0.23687	0.76313	1.84063e-05	0.23705	0.762931
Nup35	2.26105e-09	0.386053	0.613947	9.25633e-08	0.392998	0.607002	1.56287e-07	0.38904	0.610959
Nup160	1.32561e-12	0.00227125	0.997729	1.11535e-08	0.00707994	0.99292	5.25988e-08	0.00687671	0.993123
Nup153	5.86612e-08	0.943318	0.0566821	6.57883e-07	0.945965	0.0540348	1.0326e-06	0.943476	0.0565227
Nup133	1.30034e-06	0.947062	0.0529371	4.84531e-05	0.952831	0.0471204	0.000515962	0.95153	0.0479537
Nufip1	1.87692e-09	0.975308	0.0246918	2.12894e-06	0.980314	0.0196839	9.12228e-05	0.980026	0.0198824
Nudt5	1.14227e-08	0.546878	0.453122	1.26258e-07	0.552267	0.447733	1.10351e-05	0.552351	0.447638
Nudt21	3.80398e-10	0.0227162	0.977284	6.5022e-09	0.0232893	0.976711	1.22623e-07	0.0230164	0.976983
Nudt2	1.82871e-08	0.000489941	0.99951	2.1138e-11	0.00041627	0.999584	9.66661e-09	0.00042527	0.999575
Nudt1	1.50447e-10	0.000235856	0.999764	3.48406e-11	0.00032723	0.999673	0.000113805	0.00402435	0.995862
Nudcd2	1.43887e-08	0.806035	0.193965	8.37037e-08	0.807187	0.192813	1.2687e-07	0.799773	0.200227
Nudc$LOC100041237	2.96904e-15	6.27544e-09	1	6.55395e-16	5.60396e-08	1	7.02867e-12	5.53961e-06	0.999994
Nucks1	6.52269e-10	0.000166044	0.999834	2.8611e-11	0.000159737	0.99984	7.71773e-10	0.000154394	0.999846
Nubpl	1.00331e-11	0.000287566	0.999712	1.20361e-11	0.000404608	0.999595	7.07515e-07	0.000977854	0.999021
Nubp2	2.2687e-08	0.0107829	0.989217	4.17556e-09	0.0111795	0.98882	6.92257e-06	0.0117601	0.988233
Ntan1	1.11961e-07	0.0020307	0.997969	1.6457e-08	0.00215749	0.997842	1.70553e-07	0.00196596	0.998034
Nt5dc2	1.19544e-10	0.000186693	0.999813	1.01391e-08	0.000475658	0.999524	1.01987e-08	0.000400294	0.9996
Nsun2	4.46598e-12	6.93494e-08	1	1.35361e-12	5.31605e-08	1	3.64992e-10	2.23784e-06	0.999998
Nsmce1	1.72833e-09	0.00828879	0.991711	5.8254e-09	0.0092797	0.99072	2.93138e-06	0.0121938	0.987803
Nsfl1c	9.70528e-15	7.75595e-09	1	5.98065e-15	5.61897e-08	1	3.53298e-13	2.94305e-07	1
Nrd1	1.91809e-08	0.00168599	0.998314	1.09688e-09	0.00168981	0.99831	1.44651e-08	0.00144455	0.998555
Nrbf2	6.30152e-08	0.883303	0.116697	2.25759e-06	0.887023	0.112975	4.33272e-07	0.879864	0.120136
Nras$LOC100046704	4.01474e-13	1.86053e-07	1	6.63279e-15	3.14677e-07	1	2.57263e-11	1.09955e-05	0.999989
Nr0b1	4.90024e-14	0.00320442	0.996796	0.000600889	0.295628	0.703771	0.64305	0.30985	0.0471001
Nptn	1.40369e-09	4.45777e-06	0.999996	1.38695e-11	1.71659e-06	0.999998	4.59814e-13	7.27508e-07	0.999999
Nploc4	3.13918e-08	0.00127858	0.998721	1.92652e-09	0.00137681	0.998623	2.49105e-07	0.00154908	0.998451
Npc2	7.46064e-09	9.2712e-05	0.999907	5.0004e-11	7.3133e-05	0.999927	1.08427e-12	1.32744e-05	0.999987
Nolc1	4.14763e-08	0.246502	0.753498	9.6209e-09	0.247399	0.752601	3.48901e-06	0.247007	0.75299
Nola3	6.92092e-17	1.94822e-09	1	2.54454e-17	2.38151e-09	1	5.8498e-14	1.28199e-06	0.999999
Nola2	3.36602e-13	2.01102e-06	0.999998	6.09867e-14	1.37494e-06	0.999999	3.19249e-09	0.000169358	0.999831
Nol7	4.14593e-11	0.000594097	0.999406	3.29116e-11	0.00063738	0.999363	7.40782e-08	0.000832293	0.999168
Nol5a	1.26557e-13	2.68822e-06	0.999997	8.10598e-14	3.1389e-06	0.999997	8.62973e-11	7.26714e-05	0.999927
Nol5	1.42286e-12	0.00686792	0.993132	1.28037e-09	0.00740449	0.992596	8.01301e-09	0.00902389	0.990976
Nol14	2.3213e-13	2.52811e-06	0.999997	4.66468e-13	2.21352e-05	0.999978	2.37641e-08	0.000353822	0.999646
Nol11	1.21482e-08	0.658304	0.341696	4.05714e-07	0.66522	0.33478	3.81046e-06	0.660499	0.339497
Nol1	1.96253e-09	0.0385832	0.961417	5.69323e-10	0.0391567	0.960843	1.4503e-07	0.0388512	0.961149
Nodal	0.000684446	0.772426	0.226889	0.324566	0.675431	2.41942e-06	0.3233	0.676684	1.56812e-05
Noc4l	4.67958e-09	0.000689642	0.99931	2.43922e-10	0.000739104	0.999261	2.99244e-06	0.00125279	0.998744
Nob1	3.33042e-10	6.42224e-05	0.999936	2.21666e-11	8.5532e-05	0.999914	1.87846e-08	0.000138613	0.999861
Nmt1$LOC100045684	3.69808e-15	7.39433e-09	1	1.55985e-15	7.27697e-08	1	7.71451e-14	4.99731e-07	1
Nme2	5.21612e-20	3.88175e-13	1	6.25762e-20	1.16746e-12	1	5.51012e-22	9.4054e-12	1
Nit2	3.22382e-10	0.00941909	0.990581	6.29568e-09	0.0102297	0.98977	2.83864e-07	0.00969798	0.990302
Nipsnap3a	3.4987e-13	5.2615e-06	0.999995	9.09598e-12	2.76313e-05	0.999972	1.17482e-10	2.9532e-05	0.99997
Nipsnap1	3.6135e-10	0.00113758	0.998862	9.82867e-08	0.00210452	0.997895	1.03065e-05	0.00241863	0.997571
Nip7	3.28269e-12	0.000206421	0.999794	1.79568e-12	0.000202119	0.999798	1.33358e-09	0.000309385	0.999691
Nid2	4.03394e-07	0.993607	0.00639293	1.96404e-05	0.998351	0.00162899	2.69261e-06	0.996639	0.00335842
Ngrn	2.88251e-07	0.255498	0.744502	6.49727e-07	0.259062	0.740937	1.04446e-05	0.257417	0.742572
Ngfrap1	4.27421e-18	5.03079e-10	1	7.00279e-19	3.84764e-10	1	4.68836e-16	1.56584e-07	1
Ngdn	1.49467e-11	4.19344e-06	0.999996	1.2218e-10	2.87964e-05	0.999971	9.37051e-08	0.00016041	0.999839
Nfyb	3.14797e-08	0.186494	0.813506	6.13078e-07	0.192358	0.807642	1.1149e-05	0.189894	0.810094
Nfu1	4.8816e-11	4.60463e-05	0.999954	7.55987e-12	6.1785e-05	0.999938	1.6721e-09	0.00017598	0.999824
Nfkbia	9.1255e-08	0.00215589	0.997844	1.61581e-10	0.002131	0.997869	1.20369e-09	0.00161817	0.998382
Nfe2l1	1.38765e-05	0.992833	0.00715274	2.57749e-05	0.993828	0.00614668	5.27953e-06	0.991276	0.00871893
Nfatc2ip	1.98003e-10	0.409781	0.590219	1.94597e-06	0.456259	0.543739	0.000496344	0.459777	0.539727
Nek9	2.02751e-08	0.531997	0.468003	3.45653e-07	0.535271	0.464729	1.99963e-07	0.53304	0.46696
Nedd8	9.35158e-13	1.82139e-07	1	2.78645e-14	4.97865e-08	1	3.12055e-13	5.43716e-07	0.999999
Nedd4	3.39032e-14	7.7458e-08	1	7.39752e-16	5.9817e-09	1	1.7966e-15	3.64029e-07	1
Ndufv2	3.20125e-11	5.01339e-06	0.999995	1.0323e-11	3.00166e-06	0.999997	1.95288e-09	7.13563e-05	0.999929
Ndufv1	1.05577e-12	2.09238e-08	1	5.91247e-15	6.82765e-09	1	2.99846e-11	2.33474e-07	1
Ndufs8	1.44532e-12	1.09316e-07	1	1.99104e-14	4.70557e-08	1	3.24019e-11	9.54452e-06	0.99999
Ndufs7	2.75288e-13	2.84541e-08	1	1.52497e-14	1.0514e-07	1	2.10484e-11	1.529e-06	0.999998
Ndufs6	1.01392e-10	2.52175e-06	0.999997	5.16002e-12	1.78731e-06	0.999998	9.56795e-10	1.71261e-05	0.999983
Ndufs5	1.88142e-13	1.69499e-06	0.999998	9.40823e-14	3.42037e-06	0.999997	4.5767e-13	7.77072e-06	0.999992
Ndufs3	4.23806e-12	1.10651e-06	0.999999	1.13482e-12	9.08106e-07	0.999999	1.94046e-10	9.58175e-06	0.99999
Ndufs2	4.25387e-10	7.69136e-06	0.999992	7.40551e-13	4.19894e-06	0.999996	2.18641e-10	0.000100811	0.999899
Ndufs1	1.10341e-08	0.616783	0.383217	1.54942e-07	0.620268	0.379731	9.60918e-07	0.619093	0.380906
Ndufc2$LOC675851	1.86251e-13	1.16144e-07	1	1.55333e-14	3.1389e-07	1	2.18405e-13	8.90444e-07	0.999999
Ndufc1	2.77099e-17	6.39867e-10	1	1.65164e-18	1.20931e-09	1	7.77843e-16	6.09953e-08	1
Ndufb9	6.24061e-11	0.00116983	0.99883	4.8878e-11	0.00119777	0.998802	3.86893e-09	0.0016986	0.998301
Ndufb8	3.46794e-11	2.08253e-06	0.999998	8.8083e-12	2.98024e-06	0.999997	5.81633e-11	9.35927e-06	0.999991
Ndufb7	2.68027e-13	7.01937e-08	1	1.59414e-15	9.79184e-09	1	6.86774e-14	1.48565e-07	1
Ndufb6	5.4099e-13	9.39603e-07	0.999999	1.46835e-13	1.36219e-07	1	3.24477e-12	1.47788e-05	0.999985
Ndufb3	3.28483e-12	0.000519788	0.99948	4.77456e-11	0.000628057	0.999372	3.61111e-09	0.000981902	0.999018
Ndufb2	2.06548e-08	0.00181337	0.998187	1.5143e-09	0.00185713	0.998143	4.28329e-08	0.00188957	0.99811
